timeframe,strategy_name,exit_model,trade_count,base_ppt_usd,base_max_dd_pct,engine_max_dd_pct,lot_for_target,dd_at_target_pct,meets_target_within_dd,max_lot_within_dd,max_ppt_usd_within_dd,profit_factor,win_rate,robust_score,parameter_set
M5,trend_pullback,fixed_tp,8207,0.12952827163131386,13.274744974368074,13.274744974368074,0.1158,76.86398193527005,False,0.0452,0.29272488145290293,1.9431725231179808,0.7726331180699403,11.699222956450498,"{""adx_threshold"": 20, ""atr_stop"": 2.5, ""atr_target"": 1.0, ""confirmation_bars"": 1, ""leg_a_atr_target"": 0.8, ""pullback_rsi"": 30, ""session_filter"": ""NY""}"
M5,trend_pullback,fixed_tp_plus_mr,8207,0.1292345853042191,13.274744974368074,13.274744974368074,0.1161,77.03865576957924,False,0.0452,0.2920611707880386,1.945927011382696,0.7705617156086267,11.696269921158418,"{""adx_threshold"": 20, ""atr_stop"": 2.5, ""atr_target"": 1.0, ""confirmation_bars"": 1, ""leg_a_atr_target"": 0.8, ""pullback_rsi"": 30, ""session_filter"": ""NY""}"
M5,trend_pullback,fixed_tp_plus_mr,6798,0.14072973477640874,20.739357158279383,20.739357158279383,0.1066,69.69290845390738,False,0.0378,0.2657822831457063,1.7463859422208867,0.7905266254780818,12.13800018447816,"{""adx_threshold"": 20, ""atr_stop"": 3.0, ""atr_target"": 1.0, ""confirmation_bars"": 1, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 30, ""session_filter"": ""NY""}"
M5,trend_pullback,fixed_tp_plus_mr,6708,0.13748099759243756,20.739357158279383,20.739357158279383,0.1091,70.88123835887413,False,0.0378,0.2596467156519704,1.7231517198133806,0.789505068574836,11.981745604744672,"{""adx_threshold"": 20, ""atr_stop"": 3.0, ""atr_target"": 1.0, ""confirmation_bars"": 2, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 30, ""session_filter"": ""NY""}"
M5,trend_pullback,fixed_tp,7120,0.1393722968883123,20.645614055511498,20.645614055511498,0.1076,90.48989638136561,False,0.0357,0.24864654397629948,1.7676361278361965,0.7688202247191012,11.92360822190951,"{""adx_threshold"": 20, ""atr_stop"": 2.5, ""atr_target"": 1.0, ""confirmation_bars"": 1, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 30, ""session_filter"": ""NY""}"
M5,trend_pullback,fixed_tp_plus_mr,4812,0.13565109661090702,21.617662762338394,21.617662762338394,0.1106,77.31222282457013,False,0.0366,0.24839576314320944,1.715893268260099,0.7601828761429759,11.746780669314685,"{""adx_threshold"": 25, ""atr_stop"": 2.5, ""atr_target"": 1.0, ""confirmation_bars"": 1, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 30, ""session_filter"": ""NY""}"
M5,trend_pullback,fixed_tp_plus_mr,7120,0.13888436845793892,20.645614055511498,20.645614055511498,0.108,90.80780539874634,False,0.0357,0.24777605736863928,1.7695761342239849,0.7654494382022472,11.908403262035618,"{""adx_threshold"": 20, ""atr_stop"": 2.5, ""atr_target"": 1.0, ""confirmation_bars"": 1, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 30, ""session_filter"": ""NY""}"
M5,trend_pullback,fixed_tp,4812,0.13512161049002733,21.617662762338394,21.617662762338394,0.111,77.57713038117375,False,0.0366,0.24742620143412208,1.7081458714208977,0.7622610141313383,11.71334480537315,"{""adx_threshold"": 25, ""atr_stop"": 2.5, ""atr_target"": 1.0, ""confirmation_bars"": 1, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 30, ""session_filter"": ""NY""}"
M5,trend_pullback,fixed_tp,7020,0.13655241285533942,20.645614055511498,20.645614055511498,0.1098,92.35856357380476,False,0.0357,0.24361574205319905,1.7466413285012987,0.7678062678062678,11.787814673837131,"{""adx_threshold"": 20, ""atr_stop"": 2.5, ""atr_target"": 1.0, ""confirmation_bars"": 2, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 30, ""session_filter"": ""NY""}"
M5,trend_pullback,fixed_tp_plus_mr,7020,0.13605753387752487,20.645614055511498,20.645614055511498,0.1102,92.69449727943085,False,0.0357,0.24273285535141265,1.748466875156056,0.7643874643874644,11.772262463136043,"{""adx_threshold"": 20, ""atr_stop"": 2.5, ""atr_target"": 1.0, ""confirmation_bars"": 2, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 30, ""session_filter"": ""NY""}"
M5,trend_pullback,fixed_tp,4538,0.1317025691862571,20.96899473153653,20.96899473153653,0.1139,78.84630407606247,False,0.0365,0.24057404244275113,1.643416413384631,0.7884530630233583,11.689334687833306,"{""adx_threshold"": 25, ""atr_stop"": 3.0, ""atr_target"": 1.0, ""confirmation_bars"": 2, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 30, ""session_filter"": ""NY""}"
M5,trend_pullback,fixed_tp_plus_mr,4538,0.13132838051792628,19.437972566055016,18.99407811971988,0.1142,79.01892986549048,False,0.0365,0.23989053200606925,1.6473449104272877,0.7831643895989423,11.679462112723591,"{""adx_threshold"": 25, ""atr_stop"": 3.0, ""atr_target"": 1.0, ""confirmation_bars"": 2, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 30, ""session_filter"": ""NY""}"
M5,trend_pullback,fixed_tp,6798,0.14196495176112756,25.442223087022953,25.442223087022953,0.1057,69.2514768275346,False,0.0273,0.19396312715556255,1.7459082071645293,0.7975875257428655,12.18874423341657,"{""adx_threshold"": 20, ""atr_stop"": 3.0, ""atr_target"": 1.0, ""confirmation_bars"": 1, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 30, ""session_filter"": ""NY""}"
M5,trend_pullback,fixed_tp_plus_mr,4614,0.13121206127030663,24.137161807545095,23.71082005629424,0.1143,79.09379699223322,False,0.0289,0.18961929434339905,1.6503685692036365,0.7837017771998266,11.67463861292328,"{""adx_threshold"": 25, ""atr_stop"": 3.0, ""atr_target"": 1.0, ""confirmation_bars"": 1, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 30, ""session_filter"": ""NY""}"
M5,trend_pullback,fixed_tp,6708,0.13873278725584226,25.442223087022953,25.442223087022953,0.1081,70.41858839323132,False,0.0273,0.189547102445596,1.722889573843645,0.7966607036374478,12.033306163172414,"{""adx_threshold"": 20, ""atr_stop"": 3.0, ""atr_target"": 1.0, ""confirmation_bars"": 2, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 30, ""session_filter"": ""NY""}"
M5,trend_pullback,fixed_tp,4614,0.1316221479699812,25.507682419013406,25.507682419013406,0.114,78.90429172024221,False,0.0265,0.17455238522719507,1.6467910664839451,0.788903337667967,11.68625662836029,"{""adx_threshold"": 25, ""atr_stop"": 3.0, ""atr_target"": 1.0, ""confirmation_bars"": 1, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 30, ""session_filter"": ""NY""}"
M5,trend_pullback,partial_tp_mr_time_stop,968,0.20404271349412803,139.81591470656616,139.81591470656616,0.0735,426.9997167222705,False,0.004,0.04112147052396616,3.623747600796078,0.3987603305785124,15.880513064547456,"{""adx_threshold"": 25, ""atr_stop"": 3.0, ""atr_target"": 1.0, ""confirmation_bars"": 2, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 30, ""session_filter"": ""London"", ""time_stop_minutes"": 90, ""trail_mult"": 2.5}"
M5,trend_pullback,partial_tp_mr_time_stop,968,0.20404271349412803,139.81591470656616,139.81591470656616,0.0735,426.9997167222705,False,0.004,0.04112147052396616,3.623747600796078,0.3987603305785124,15.880513064547456,"{""adx_threshold"": 25, ""atr_stop"": 3.0, ""atr_target"": 1.5, ""confirmation_bars"": 2, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 30, ""session_filter"": ""London"", ""time_stop_minutes"": 30, ""trail_mult"": 2.5}"
