hour,base_candidates,accepted_candidates,acceptance_rate,timeframe,filter_preset,segment,experiment_name
0,227,227,1.0,M15,loose,IS,baseline_all_day
1,469,469,1.0,M15,loose,IS,baseline_all_day
2,538,538,1.0,M15,loose,IS,baseline_all_day
3,597,597,1.0,M15,loose,IS,baseline_all_day
4,601,601,1.0,M15,loose,IS,baseline_all_day
5,530,530,1.0,M15,loose,IS,baseline_all_day
6,514,514,1.0,M15,loose,IS,baseline_all_day
7,529,529,1.0,M15,loose,IS,baseline_all_day
8,624,624,1.0,M15,loose,IS,baseline_all_day
9,662,662,1.0,M15,loose,IS,baseline_all_day
10,633,633,1.0,M15,loose,IS,baseline_all_day
11,556,556,1.0,M15,loose,IS,baseline_all_day
12,601,601,1.0,M15,loose,IS,baseline_all_day
13,617,617,1.0,M15,loose,IS,baseline_all_day
14,581,581,1.0,M15,loose,IS,baseline_all_day
15,517,517,1.0,M15,loose,IS,baseline_all_day
16,297,297,1.0,M15,loose,IS,baseline_all_day
17,226,226,1.0,M15,loose,IS,baseline_all_day
18,211,211,1.0,M15,loose,IS,baseline_all_day
19,330,330,1.0,M15,loose,IS,baseline_all_day
20,352,352,1.0,M15,loose,IS,baseline_all_day
21,339,339,1.0,M15,loose,IS,baseline_all_day
22,306,306,1.0,M15,loose,IS,baseline_all_day
23,253,253,1.0,M15,loose,IS,baseline_all_day
0,227,0,0.0,M15,loose,IS,session_only
1,469,0,0.0,M15,loose,IS,session_only
2,538,0,0.0,M15,loose,IS,session_only
3,597,0,0.0,M15,loose,IS,session_only
4,601,0,0.0,M15,loose,IS,session_only
5,530,0,0.0,M15,loose,IS,session_only
6,514,0,0.0,M15,loose,IS,session_only
7,529,529,1.0,M15,loose,IS,session_only
8,624,624,1.0,M15,loose,IS,session_only
9,662,662,1.0,M15,loose,IS,session_only
10,633,633,1.0,M15,loose,IS,session_only
11,556,556,1.0,M15,loose,IS,session_only
12,601,601,1.0,M15,loose,IS,session_only
13,617,617,1.0,M15,loose,IS,session_only
14,581,581,1.0,M15,loose,IS,session_only
15,517,517,1.0,M15,loose,IS,session_only
16,297,297,1.0,M15,loose,IS,session_only
17,226,226,1.0,M15,loose,IS,session_only
18,211,211,1.0,M15,loose,IS,session_only
19,330,330,1.0,M15,loose,IS,session_only
20,352,352,1.0,M15,loose,IS,session_only
21,339,0,0.0,M15,loose,IS,session_only
22,306,0,0.0,M15,loose,IS,session_only
23,253,0,0.0,M15,loose,IS,session_only
0,227,15,0.06607929515418502,M15,loose,IS,volume_only
1,469,70,0.14925373134328357,M15,loose,IS,volume_only
2,538,206,0.3828996282527881,M15,loose,IS,volume_only
3,597,391,0.6549413735343383,M15,loose,IS,volume_only
4,601,392,0.6522462562396006,M15,loose,IS,volume_only
5,530,206,0.3886792452830189,M15,loose,IS,volume_only
6,514,108,0.21011673151750973,M15,loose,IS,volume_only
7,529,216,0.40831758034026466,M15,loose,IS,volume_only
8,624,443,0.7099358974358975,M15,loose,IS,volume_only
9,662,591,0.8927492447129909,M15,loose,IS,volume_only
10,633,553,0.8736176935229067,M15,loose,IS,volume_only
11,556,432,0.7769784172661871,M15,loose,IS,volume_only
12,601,407,0.6772046589018302,M15,loose,IS,volume_only
13,617,487,0.7893030794165316,M15,loose,IS,volume_only
14,581,536,0.9225473321858864,M15,loose,IS,volume_only
15,517,509,0.9845261121856866,M15,loose,IS,volume_only
16,297,293,0.9865319865319865,M15,loose,IS,volume_only
17,226,219,0.9690265486725663,M15,loose,IS,volume_only
18,211,194,0.919431279620853,M15,loose,IS,volume_only
19,330,276,0.8363636363636363,M15,loose,IS,volume_only
20,352,250,0.7102272727272727,M15,loose,IS,volume_only
21,339,175,0.5162241887905604,M15,loose,IS,volume_only
22,306,121,0.3954248366013072,M15,loose,IS,volume_only
23,253,20,0.07905138339920949,M15,loose,IS,volume_only
0,227,128,0.5638766519823789,M15,loose,IS,atr_only
1,469,313,0.6673773987206824,M15,loose,IS,atr_only
2,538,316,0.587360594795539,M15,loose,IS,atr_only
3,597,396,0.6633165829145728,M15,loose,IS,atr_only
4,601,437,0.7271214642262895,M15,loose,IS,atr_only
5,530,362,0.6830188679245283,M15,loose,IS,atr_only
6,514,311,0.6050583657587548,M15,loose,IS,atr_only
7,529,343,0.6483931947069943,M15,loose,IS,atr_only
8,624,510,0.8173076923076923,M15,loose,IS,atr_only
9,662,604,0.9123867069486404,M15,loose,IS,atr_only
10,633,604,0.9541864139020537,M15,loose,IS,atr_only
11,556,541,0.9730215827338129,M15,loose,IS,atr_only
12,601,594,0.9883527454242929,M15,loose,IS,atr_only
13,617,603,0.9773095623987034,M15,loose,IS,atr_only
14,581,575,0.9896729776247849,M15,loose,IS,atr_only
15,517,515,0.9961315280464217,M15,loose,IS,atr_only
16,297,297,1.0,M15,loose,IS,atr_only
17,226,226,1.0,M15,loose,IS,atr_only
18,211,211,1.0,M15,loose,IS,atr_only
19,330,327,0.990909090909091,M15,loose,IS,atr_only
20,352,350,0.9943181818181818,M15,loose,IS,atr_only
21,339,329,0.9705014749262537,M15,loose,IS,atr_only
22,306,296,0.9673202614379085,M15,loose,IS,atr_only
23,253,223,0.8814229249011858,M15,loose,IS,atr_only
0,227,169,0.7444933920704846,M15,loose,IS,adx_only
1,469,332,0.7078891257995735,M15,loose,IS,adx_only
2,538,382,0.7100371747211895,M15,loose,IS,adx_only
3,597,421,0.7051926298157454,M15,loose,IS,adx_only
4,601,434,0.7221297836938436,M15,loose,IS,adx_only
5,530,389,0.7339622641509433,M15,loose,IS,adx_only
6,514,395,0.7684824902723736,M15,loose,IS,adx_only
7,529,384,0.725897920604915,M15,loose,IS,adx_only
8,624,462,0.7403846153846154,M15,loose,IS,adx_only
9,662,501,0.756797583081571,M15,loose,IS,adx_only
10,633,493,0.7788309636650869,M15,loose,IS,adx_only
11,556,421,0.7571942446043165,M15,loose,IS,adx_only
12,601,445,0.740432612312812,M15,loose,IS,adx_only
13,617,448,0.7260940032414911,M15,loose,IS,adx_only
14,581,437,0.7521514629948365,M15,loose,IS,adx_only
15,517,392,0.758220502901354,M15,loose,IS,adx_only
16,297,230,0.7744107744107744,M15,loose,IS,adx_only
17,226,166,0.7345132743362832,M15,loose,IS,adx_only
18,211,174,0.8246445497630331,M15,loose,IS,adx_only
19,330,255,0.7727272727272727,M15,loose,IS,adx_only
20,352,279,0.7926136363636364,M15,loose,IS,adx_only
21,339,252,0.7433628318584071,M15,loose,IS,adx_only
22,306,254,0.8300653594771242,M15,loose,IS,adx_only
23,253,202,0.7984189723320159,M15,loose,IS,adx_only
0,227,14,0.06167400881057269,M15,loose,IS,volume_atr
1,469,63,0.13432835820895522,M15,loose,IS,volume_atr
2,538,156,0.2899628252788104,M15,loose,IS,volume_atr
3,597,299,0.5008375209380235,M15,loose,IS,volume_atr
4,601,311,0.5174708818635607,M15,loose,IS,volume_atr
5,530,171,0.32264150943396225,M15,loose,IS,volume_atr
6,514,84,0.16342412451361868,M15,loose,IS,volume_atr
7,529,155,0.29300567107750475,M15,loose,IS,volume_atr
8,624,377,0.6041666666666666,M15,loose,IS,volume_atr
9,662,544,0.8217522658610272,M15,loose,IS,volume_atr
10,633,530,0.8372827804107424,M15,loose,IS,volume_atr
11,556,425,0.7643884892086331,M15,loose,IS,volume_atr
12,601,403,0.670549084858569,M15,loose,IS,volume_atr
13,617,478,0.7747163695299838,M15,loose,IS,volume_atr
14,581,534,0.919104991394148,M15,loose,IS,volume_atr
15,517,508,0.9825918762088974,M15,loose,IS,volume_atr
16,297,293,0.9865319865319865,M15,loose,IS,volume_atr
17,226,219,0.9690265486725663,M15,loose,IS,volume_atr
18,211,194,0.919431279620853,M15,loose,IS,volume_atr
19,330,276,0.8363636363636363,M15,loose,IS,volume_atr
20,352,250,0.7102272727272727,M15,loose,IS,volume_atr
21,339,172,0.5073746312684366,M15,loose,IS,volume_atr
22,306,120,0.39215686274509803,M15,loose,IS,volume_atr
23,253,20,0.07905138339920949,M15,loose,IS,volume_atr
0,227,11,0.048458149779735685,M15,loose,IS,adaptive_quality
1,469,46,0.09808102345415778,M15,loose,IS,adaptive_quality
2,538,119,0.2211895910780669,M15,loose,IS,adaptive_quality
3,597,229,0.38358458961474035,M15,loose,IS,adaptive_quality
4,601,234,0.389351081530782,M15,loose,IS,adaptive_quality
5,530,132,0.2490566037735849,M15,loose,IS,adaptive_quality
6,514,70,0.13618677042801555,M15,loose,IS,adaptive_quality
7,529,121,0.22873345935727787,M15,loose,IS,adaptive_quality
8,624,282,0.4519230769230769,M15,loose,IS,adaptive_quality
9,662,418,0.6314199395770392,M15,loose,IS,adaptive_quality
10,633,420,0.6635071090047393,M15,loose,IS,adaptive_quality
11,556,327,0.5881294964028777,M15,loose,IS,adaptive_quality
12,601,303,0.5041597337770383,M15,loose,IS,adaptive_quality
13,617,362,0.586709886547812,M15,loose,IS,adaptive_quality
14,581,407,0.7005163511187608,M15,loose,IS,adaptive_quality
15,517,385,0.7446808510638298,M15,loose,IS,adaptive_quality
16,297,226,0.7609427609427609,M15,loose,IS,adaptive_quality
17,226,161,0.7123893805309734,M15,loose,IS,adaptive_quality
18,211,168,0.7962085308056872,M15,loose,IS,adaptive_quality
19,330,227,0.6878787878787879,M15,loose,IS,adaptive_quality
20,352,202,0.5738636363636364,M15,loose,IS,adaptive_quality
21,339,132,0.3893805309734513,M15,loose,IS,adaptive_quality
22,306,103,0.3366013071895425,M15,loose,IS,adaptive_quality
23,253,20,0.07905138339920949,M15,loose,IS,adaptive_quality
0,227,0,0.0,M15,loose,IS,session_plus_adaptive
1,469,0,0.0,M15,loose,IS,session_plus_adaptive
2,538,0,0.0,M15,loose,IS,session_plus_adaptive
3,597,0,0.0,M15,loose,IS,session_plus_adaptive
4,601,0,0.0,M15,loose,IS,session_plus_adaptive
5,530,0,0.0,M15,loose,IS,session_plus_adaptive
6,514,0,0.0,M15,loose,IS,session_plus_adaptive
7,529,121,0.22873345935727787,M15,loose,IS,session_plus_adaptive
8,624,282,0.4519230769230769,M15,loose,IS,session_plus_adaptive
9,662,418,0.6314199395770392,M15,loose,IS,session_plus_adaptive
10,633,420,0.6635071090047393,M15,loose,IS,session_plus_adaptive
11,556,327,0.5881294964028777,M15,loose,IS,session_plus_adaptive
12,601,303,0.5041597337770383,M15,loose,IS,session_plus_adaptive
13,617,362,0.586709886547812,M15,loose,IS,session_plus_adaptive
14,581,407,0.7005163511187608,M15,loose,IS,session_plus_adaptive
15,517,385,0.7446808510638298,M15,loose,IS,session_plus_adaptive
16,297,226,0.7609427609427609,M15,loose,IS,session_plus_adaptive
17,226,161,0.7123893805309734,M15,loose,IS,session_plus_adaptive
18,211,168,0.7962085308056872,M15,loose,IS,session_plus_adaptive
19,330,227,0.6878787878787879,M15,loose,IS,session_plus_adaptive
20,352,202,0.5738636363636364,M15,loose,IS,session_plus_adaptive
21,339,0,0.0,M15,loose,IS,session_plus_adaptive
22,306,0,0.0,M15,loose,IS,session_plus_adaptive
23,253,0,0.0,M15,loose,IS,session_plus_adaptive
0,17,17,1.0,M15,loose,OOS,baseline_all_day
1,143,143,1.0,M15,loose,OOS,baseline_all_day
2,137,137,1.0,M15,loose,OOS,baseline_all_day
3,164,164,1.0,M15,loose,OOS,baseline_all_day
4,170,170,1.0,M15,loose,OOS,baseline_all_day
5,162,162,1.0,M15,loose,OOS,baseline_all_day
6,134,134,1.0,M15,loose,OOS,baseline_all_day
7,135,135,1.0,M15,loose,OOS,baseline_all_day
8,138,138,1.0,M15,loose,OOS,baseline_all_day
9,148,148,1.0,M15,loose,OOS,baseline_all_day
10,151,151,1.0,M15,loose,OOS,baseline_all_day
11,168,168,1.0,M15,loose,OOS,baseline_all_day
12,126,126,1.0,M15,loose,OOS,baseline_all_day
13,125,125,1.0,M15,loose,OOS,baseline_all_day
14,143,143,1.0,M15,loose,OOS,baseline_all_day
15,154,154,1.0,M15,loose,OOS,baseline_all_day
16,152,152,1.0,M15,loose,OOS,baseline_all_day
17,110,110,1.0,M15,loose,OOS,baseline_all_day
18,89,89,1.0,M15,loose,OOS,baseline_all_day
19,87,87,1.0,M15,loose,OOS,baseline_all_day
20,115,115,1.0,M15,loose,OOS,baseline_all_day
21,96,96,1.0,M15,loose,OOS,baseline_all_day
22,114,114,1.0,M15,loose,OOS,baseline_all_day
23,114,114,1.0,M15,loose,OOS,baseline_all_day
0,17,0,0.0,M15,loose,OOS,session_only
1,143,0,0.0,M15,loose,OOS,session_only
2,137,0,0.0,M15,loose,OOS,session_only
3,164,0,0.0,M15,loose,OOS,session_only
4,170,0,0.0,M15,loose,OOS,session_only
5,162,0,0.0,M15,loose,OOS,session_only
6,134,0,0.0,M15,loose,OOS,session_only
7,135,135,1.0,M15,loose,OOS,session_only
8,138,138,1.0,M15,loose,OOS,session_only
9,148,148,1.0,M15,loose,OOS,session_only
10,151,151,1.0,M15,loose,OOS,session_only
11,168,168,1.0,M15,loose,OOS,session_only
12,126,126,1.0,M15,loose,OOS,session_only
13,125,125,1.0,M15,loose,OOS,session_only
14,143,143,1.0,M15,loose,OOS,session_only
15,154,154,1.0,M15,loose,OOS,session_only
16,152,152,1.0,M15,loose,OOS,session_only
17,110,110,1.0,M15,loose,OOS,session_only
18,89,89,1.0,M15,loose,OOS,session_only
19,87,87,1.0,M15,loose,OOS,session_only
20,115,115,1.0,M15,loose,OOS,session_only
21,96,0,0.0,M15,loose,OOS,session_only
22,114,0,0.0,M15,loose,OOS,session_only
23,114,0,0.0,M15,loose,OOS,session_only
0,17,7,0.4117647058823529,M15,loose,OOS,volume_only
1,143,17,0.11888111888111888,M15,loose,OOS,volume_only
2,137,33,0.24087591240875914,M15,loose,OOS,volume_only
3,164,129,0.7865853658536586,M15,loose,OOS,volume_only
4,170,149,0.8764705882352941,M15,loose,OOS,volume_only
5,162,82,0.5061728395061729,M15,loose,OOS,volume_only
6,134,31,0.23134328358208955,M15,loose,OOS,volume_only
7,135,51,0.37777777777777777,M15,loose,OOS,volume_only
8,138,101,0.7318840579710145,M15,loose,OOS,volume_only
9,148,105,0.7094594594594594,M15,loose,OOS,volume_only
10,151,114,0.7549668874172185,M15,loose,OOS,volume_only
11,168,115,0.6845238095238095,M15,loose,OOS,volume_only
12,126,79,0.626984126984127,M15,loose,OOS,volume_only
13,125,65,0.52,M15,loose,OOS,volume_only
14,143,103,0.7202797202797203,M15,loose,OOS,volume_only
15,154,143,0.9285714285714286,M15,loose,OOS,volume_only
16,152,146,0.9605263157894737,M15,loose,OOS,volume_only
17,110,109,0.990909090909091,M15,loose,OOS,volume_only
18,89,87,0.9775280898876404,M15,loose,OOS,volume_only
19,87,77,0.8850574712643678,M15,loose,OOS,volume_only
20,115,86,0.7478260869565218,M15,loose,OOS,volume_only
21,96,69,0.71875,M15,loose,OOS,volume_only
22,114,69,0.6052631578947368,M15,loose,OOS,volume_only
23,114,10,0.08771929824561403,M15,loose,OOS,volume_only
0,17,16,0.9411764705882353,M15,loose,OOS,atr_only
1,143,119,0.8321678321678322,M15,loose,OOS,atr_only
2,137,113,0.8248175182481752,M15,loose,OOS,atr_only
3,164,155,0.9451219512195121,M15,loose,OOS,atr_only
4,170,163,0.9588235294117647,M15,loose,OOS,atr_only
5,162,160,0.9876543209876543,M15,loose,OOS,atr_only
6,134,122,0.9104477611940298,M15,loose,OOS,atr_only
7,135,112,0.8296296296296296,M15,loose,OOS,atr_only
8,138,126,0.9130434782608695,M15,loose,OOS,atr_only
9,148,133,0.8986486486486487,M15,loose,OOS,atr_only
10,151,146,0.9668874172185431,M15,loose,OOS,atr_only
11,168,160,0.9523809523809523,M15,loose,OOS,atr_only
12,126,117,0.9285714285714286,M15,loose,OOS,atr_only
13,125,121,0.968,M15,loose,OOS,atr_only
14,143,134,0.9370629370629371,M15,loose,OOS,atr_only
15,154,147,0.9545454545454546,M15,loose,OOS,atr_only
16,152,151,0.993421052631579,M15,loose,OOS,atr_only
17,110,110,1.0,M15,loose,OOS,atr_only
18,89,89,1.0,M15,loose,OOS,atr_only
19,87,83,0.9540229885057471,M15,loose,OOS,atr_only
20,115,111,0.9652173913043478,M15,loose,OOS,atr_only
21,96,94,0.9791666666666666,M15,loose,OOS,atr_only
22,114,108,0.9473684210526315,M15,loose,OOS,atr_only
23,114,100,0.8771929824561403,M15,loose,OOS,atr_only
0,17,13,0.7647058823529411,M15,loose,OOS,adx_only
1,143,104,0.7272727272727273,M15,loose,OOS,adx_only
2,137,105,0.7664233576642335,M15,loose,OOS,adx_only
3,164,116,0.7073170731707317,M15,loose,OOS,adx_only
4,170,110,0.6470588235294118,M15,loose,OOS,adx_only
5,162,109,0.6728395061728395,M15,loose,OOS,adx_only
6,134,104,0.7761194029850746,M15,loose,OOS,adx_only
7,135,98,0.725925925925926,M15,loose,OOS,adx_only
8,138,90,0.6521739130434783,M15,loose,OOS,adx_only
9,148,101,0.6824324324324325,M15,loose,OOS,adx_only
10,151,117,0.7748344370860927,M15,loose,OOS,adx_only
11,168,111,0.6607142857142857,M15,loose,OOS,adx_only
12,126,99,0.7857142857142857,M15,loose,OOS,adx_only
13,125,94,0.752,M15,loose,OOS,adx_only
14,143,99,0.6923076923076923,M15,loose,OOS,adx_only
15,154,106,0.6883116883116883,M15,loose,OOS,adx_only
16,152,85,0.5592105263157895,M15,loose,OOS,adx_only
17,110,73,0.6636363636363637,M15,loose,OOS,adx_only
18,89,58,0.651685393258427,M15,loose,OOS,adx_only
19,87,63,0.7241379310344828,M15,loose,OOS,adx_only
20,115,78,0.6782608695652174,M15,loose,OOS,adx_only
21,96,75,0.78125,M15,loose,OOS,adx_only
22,114,89,0.7807017543859649,M15,loose,OOS,adx_only
23,114,75,0.6578947368421053,M15,loose,OOS,adx_only
0,17,7,0.4117647058823529,M15,loose,OOS,volume_atr
1,143,17,0.11888111888111888,M15,loose,OOS,volume_atr
2,137,33,0.24087591240875914,M15,loose,OOS,volume_atr
3,164,127,0.774390243902439,M15,loose,OOS,volume_atr
4,170,143,0.8411764705882353,M15,loose,OOS,volume_atr
5,162,82,0.5061728395061729,M15,loose,OOS,volume_atr
6,134,31,0.23134328358208955,M15,loose,OOS,volume_atr
7,135,49,0.362962962962963,M15,loose,OOS,volume_atr
8,138,94,0.6811594202898551,M15,loose,OOS,volume_atr
9,148,95,0.6418918918918919,M15,loose,OOS,volume_atr
10,151,111,0.7350993377483444,M15,loose,OOS,volume_atr
11,168,113,0.6726190476190477,M15,loose,OOS,volume_atr
12,126,76,0.6031746031746031,M15,loose,OOS,volume_atr
13,125,64,0.512,M15,loose,OOS,volume_atr
14,143,98,0.6853146853146853,M15,loose,OOS,volume_atr
15,154,140,0.9090909090909091,M15,loose,OOS,volume_atr
16,152,145,0.9539473684210527,M15,loose,OOS,volume_atr
17,110,109,0.990909090909091,M15,loose,OOS,volume_atr
18,89,87,0.9775280898876404,M15,loose,OOS,volume_atr
19,87,76,0.8735632183908046,M15,loose,OOS,volume_atr
20,115,86,0.7478260869565218,M15,loose,OOS,volume_atr
21,96,69,0.71875,M15,loose,OOS,volume_atr
22,114,68,0.5964912280701754,M15,loose,OOS,volume_atr
23,114,10,0.08771929824561403,M15,loose,OOS,volume_atr
0,17,6,0.35294117647058826,M15,loose,OOS,adaptive_quality
1,143,17,0.11888111888111888,M15,loose,OOS,adaptive_quality
2,137,27,0.19708029197080293,M15,loose,OOS,adaptive_quality
3,164,95,0.5792682926829268,M15,loose,OOS,adaptive_quality
4,170,97,0.5705882352941176,M15,loose,OOS,adaptive_quality
5,162,58,0.35802469135802467,M15,loose,OOS,adaptive_quality
6,134,25,0.1865671641791045,M15,loose,OOS,adaptive_quality
7,135,36,0.26666666666666666,M15,loose,OOS,adaptive_quality
8,138,68,0.4927536231884058,M15,loose,OOS,adaptive_quality
9,148,70,0.47297297297297297,M15,loose,OOS,adaptive_quality
10,151,86,0.5695364238410596,M15,loose,OOS,adaptive_quality
11,168,77,0.4583333333333333,M15,loose,OOS,adaptive_quality
12,126,62,0.49206349206349204,M15,loose,OOS,adaptive_quality
13,125,49,0.392,M15,loose,OOS,adaptive_quality
14,143,66,0.46153846153846156,M15,loose,OOS,adaptive_quality
15,154,97,0.6298701298701299,M15,loose,OOS,adaptive_quality
16,152,83,0.5460526315789473,M15,loose,OOS,adaptive_quality
17,110,73,0.6636363636363637,M15,loose,OOS,adaptive_quality
18,89,56,0.6292134831460674,M15,loose,OOS,adaptive_quality
19,87,53,0.6091954022988506,M15,loose,OOS,adaptive_quality
20,115,59,0.5130434782608696,M15,loose,OOS,adaptive_quality
21,96,50,0.5208333333333334,M15,loose,OOS,adaptive_quality
22,114,52,0.45614035087719296,M15,loose,OOS,adaptive_quality
23,114,7,0.06140350877192982,M15,loose,OOS,adaptive_quality
0,17,0,0.0,M15,loose,OOS,session_plus_adaptive
1,143,0,0.0,M15,loose,OOS,session_plus_adaptive
2,137,0,0.0,M15,loose,OOS,session_plus_adaptive
3,164,0,0.0,M15,loose,OOS,session_plus_adaptive
4,170,0,0.0,M15,loose,OOS,session_plus_adaptive
5,162,0,0.0,M15,loose,OOS,session_plus_adaptive
6,134,0,0.0,M15,loose,OOS,session_plus_adaptive
7,135,36,0.26666666666666666,M15,loose,OOS,session_plus_adaptive
8,138,68,0.4927536231884058,M15,loose,OOS,session_plus_adaptive
9,148,70,0.47297297297297297,M15,loose,OOS,session_plus_adaptive
10,151,86,0.5695364238410596,M15,loose,OOS,session_plus_adaptive
11,168,77,0.4583333333333333,M15,loose,OOS,session_plus_adaptive
12,126,62,0.49206349206349204,M15,loose,OOS,session_plus_adaptive
13,125,49,0.392,M15,loose,OOS,session_plus_adaptive
14,143,66,0.46153846153846156,M15,loose,OOS,session_plus_adaptive
15,154,97,0.6298701298701299,M15,loose,OOS,session_plus_adaptive
16,152,83,0.5460526315789473,M15,loose,OOS,session_plus_adaptive
17,110,73,0.6636363636363637,M15,loose,OOS,session_plus_adaptive
18,89,56,0.6292134831460674,M15,loose,OOS,session_plus_adaptive
19,87,53,0.6091954022988506,M15,loose,OOS,session_plus_adaptive
20,115,59,0.5130434782608696,M15,loose,OOS,session_plus_adaptive
21,96,0,0.0,M15,loose,OOS,session_plus_adaptive
22,114,0,0.0,M15,loose,OOS,session_plus_adaptive
23,114,0,0.0,M15,loose,OOS,session_plus_adaptive
0,227,227,1.0,M15,moderate,IS,baseline_all_day
1,469,469,1.0,M15,moderate,IS,baseline_all_day
2,538,538,1.0,M15,moderate,IS,baseline_all_day
3,597,597,1.0,M15,moderate,IS,baseline_all_day
4,601,601,1.0,M15,moderate,IS,baseline_all_day
5,530,530,1.0,M15,moderate,IS,baseline_all_day
6,514,514,1.0,M15,moderate,IS,baseline_all_day
7,529,529,1.0,M15,moderate,IS,baseline_all_day
8,624,624,1.0,M15,moderate,IS,baseline_all_day
9,662,662,1.0,M15,moderate,IS,baseline_all_day
10,633,633,1.0,M15,moderate,IS,baseline_all_day
11,556,556,1.0,M15,moderate,IS,baseline_all_day
12,601,601,1.0,M15,moderate,IS,baseline_all_day
13,617,617,1.0,M15,moderate,IS,baseline_all_day
14,581,581,1.0,M15,moderate,IS,baseline_all_day
15,517,517,1.0,M15,moderate,IS,baseline_all_day
16,297,297,1.0,M15,moderate,IS,baseline_all_day
17,226,226,1.0,M15,moderate,IS,baseline_all_day
18,211,211,1.0,M15,moderate,IS,baseline_all_day
19,330,330,1.0,M15,moderate,IS,baseline_all_day
20,352,352,1.0,M15,moderate,IS,baseline_all_day
21,339,339,1.0,M15,moderate,IS,baseline_all_day
22,306,306,1.0,M15,moderate,IS,baseline_all_day
23,253,253,1.0,M15,moderate,IS,baseline_all_day
0,227,0,0.0,M15,moderate,IS,session_only
1,469,0,0.0,M15,moderate,IS,session_only
2,538,0,0.0,M15,moderate,IS,session_only
3,597,0,0.0,M15,moderate,IS,session_only
4,601,0,0.0,M15,moderate,IS,session_only
5,530,0,0.0,M15,moderate,IS,session_only
6,514,0,0.0,M15,moderate,IS,session_only
7,529,529,1.0,M15,moderate,IS,session_only
8,624,624,1.0,M15,moderate,IS,session_only
9,662,662,1.0,M15,moderate,IS,session_only
10,633,633,1.0,M15,moderate,IS,session_only
11,556,556,1.0,M15,moderate,IS,session_only
12,601,601,1.0,M15,moderate,IS,session_only
13,617,617,1.0,M15,moderate,IS,session_only
14,581,581,1.0,M15,moderate,IS,session_only
15,517,517,1.0,M15,moderate,IS,session_only
16,297,297,1.0,M15,moderate,IS,session_only
17,226,226,1.0,M15,moderate,IS,session_only
18,211,211,1.0,M15,moderate,IS,session_only
19,330,330,1.0,M15,moderate,IS,session_only
20,352,352,1.0,M15,moderate,IS,session_only
21,339,0,0.0,M15,moderate,IS,session_only
22,306,0,0.0,M15,moderate,IS,session_only
23,253,0,0.0,M15,moderate,IS,session_only
0,227,12,0.05286343612334802,M15,moderate,IS,volume_only
1,469,55,0.11727078891257996,M15,moderate,IS,volume_only
2,538,175,0.3252788104089219,M15,moderate,IS,volume_only
3,597,348,0.5829145728643216,M15,moderate,IS,volume_only
4,601,354,0.589018302828619,M15,moderate,IS,volume_only
5,530,164,0.30943396226415093,M15,moderate,IS,volume_only
6,514,76,0.14785992217898833,M15,moderate,IS,volume_only
7,529,191,0.3610586011342155,M15,moderate,IS,volume_only
8,624,415,0.6650641025641025,M15,moderate,IS,volume_only
9,662,555,0.8383685800604229,M15,moderate,IS,volume_only
10,633,518,0.8183254344391785,M15,moderate,IS,volume_only
11,556,391,0.7032374100719424,M15,moderate,IS,volume_only
12,601,355,0.5906821963394343,M15,moderate,IS,volume_only
13,617,445,0.7212317666126418,M15,moderate,IS,volume_only
14,581,523,0.9001721170395869,M15,moderate,IS,volume_only
15,517,509,0.9845261121856866,M15,moderate,IS,volume_only
16,297,293,0.9865319865319865,M15,moderate,IS,volume_only
17,226,215,0.9513274336283186,M15,moderate,IS,volume_only
18,211,185,0.8767772511848341,M15,moderate,IS,volume_only
19,330,258,0.7818181818181819,M15,moderate,IS,volume_only
20,352,220,0.625,M15,moderate,IS,volume_only
21,339,152,0.44837758112094395,M15,moderate,IS,volume_only
22,306,97,0.31699346405228757,M15,moderate,IS,volume_only
23,253,16,0.06324110671936758,M15,moderate,IS,volume_only
0,227,93,0.40969162995594716,M15,moderate,IS,atr_only
1,469,254,0.5415778251599147,M15,moderate,IS,atr_only
2,538,244,0.45353159851301117,M15,moderate,IS,atr_only
3,597,310,0.5192629815745393,M15,moderate,IS,atr_only
4,601,320,0.5324459234608985,M15,moderate,IS,atr_only
5,530,288,0.5433962264150943,M15,moderate,IS,atr_only
6,514,224,0.4357976653696498,M15,moderate,IS,atr_only
7,529,258,0.4877126654064272,M15,moderate,IS,atr_only
8,624,396,0.6346153846153846,M15,moderate,IS,atr_only
9,662,540,0.8157099697885196,M15,moderate,IS,atr_only
10,633,575,0.9083728278041074,M15,moderate,IS,atr_only
11,556,512,0.920863309352518,M15,moderate,IS,atr_only
12,601,559,0.930116472545757,M15,moderate,IS,atr_only
13,617,576,0.93354943273906,M15,moderate,IS,atr_only
14,581,558,0.9604130808950087,M15,moderate,IS,atr_only
15,517,508,0.9825918762088974,M15,moderate,IS,atr_only
16,297,296,0.9966329966329966,M15,moderate,IS,atr_only
17,226,226,1.0,M15,moderate,IS,atr_only
18,211,208,0.985781990521327,M15,moderate,IS,atr_only
19,330,325,0.9848484848484849,M15,moderate,IS,atr_only
20,352,349,0.9914772727272727,M15,moderate,IS,atr_only
21,339,322,0.9498525073746312,M15,moderate,IS,atr_only
22,306,278,0.9084967320261438,M15,moderate,IS,atr_only
23,253,180,0.7114624505928854,M15,moderate,IS,atr_only
0,227,154,0.6784140969162996,M15,moderate,IS,adx_only
1,469,290,0.6183368869936035,M15,moderate,IS,adx_only
2,538,338,0.6282527881040892,M15,moderate,IS,adx_only
