entry_hour,trades,net_pnl_cents,mean_pnl_cents,win_rate,timeframe,filter_preset,segment,experiment_name
11,12,37.02157201889804,3.0851310015748368,0.6666666666666666,M5,moderate,IS,session_only
12,17,64.39310205173115,3.7878295324547735,0.6470588235294118,M5,moderate,IS,session_only
13,32,5.980352158212554,0.18688600494414231,0.625,M5,moderate,IS,session_only
14,15,-65.27536250187495,-4.35169083345833,0.26666666666666666,M5,moderate,IS,session_only
15,2,-41.844283613581865,-20.922141806790933,0.0,M5,moderate,IS,session_only
16,2,11.42892244741688,5.71446122370844,0.5,M5,moderate,IS,session_only
17,14,5.535115951115586,0.3953654250796847,0.6428571428571429,M5,moderate,IS,session_only
18,20,-306.87452275881697,-15.343726137940848,0.3,M5,moderate,IS,session_only
19,19,116.63391618767491,6.138627167772364,0.6842105263157895,M5,moderate,IS,session_only
20,16,-74.9687098206823,-4.685544363792644,0.375,M5,moderate,IS,session_only
3,7,33489.64231640195,4784.23461662885,0.5714285714285714,M5,moderate,IS,volume_only
5,2,-51.499965843277096,-25.749982921638548,0.0,M5,moderate,IS,volume_only
10,2,-21.376452240165236,-10.688226120082618,0.0,M5,moderate,IS,volume_only
11,1,10.01281989362269,10.01281989362269,1.0,M5,moderate,IS,volume_only
12,5,-95.06334200533729,-19.012668401067458,0.0,M5,moderate,IS,volume_only
13,4,-42.223473176313746,-10.555868294078437,0.25,M5,moderate,IS,volume_only
17,7,-38.5514415356738,-5.507348790810544,0.5714285714285714,M5,moderate,IS,volume_only
18,2,35.73017328259084,17.86508664129542,1.0,M5,moderate,IS,volume_only
19,2,-88.37701688456946,-44.18850844228473,0.0,M5,moderate,IS,volume_only
20,6,-211.85160277513205,-35.30860046252201,0.0,M5,moderate,IS,volume_only
2,8,-86.97595103144977,-10.871993878931221,0.25,M5,moderate,IS,atr_only
3,10,-141.3732389996767,-14.137323899967669,0.3,M5,moderate,IS,atr_only
4,4,20.146517651096474,5.0366294127741185,0.5,M5,moderate,IS,atr_only
5,11,55.868728791456306,5.078975344677846,0.8181818181818182,M5,moderate,IS,atr_only
6,4,14.04461832092693,3.5111545802317323,0.75,M5,moderate,IS,atr_only
7,3,4.655101048729193,1.5517003495763977,0.6666666666666666,M5,moderate,IS,atr_only
8,13,54.06234485718869,4.158641912091438,0.6923076923076923,M5,moderate,IS,atr_only
9,10,-155.40597281645205,-15.540597281645205,0.2,M5,moderate,IS,atr_only
10,4,-106.82812194392682,-26.707030485981704,0.0,M5,moderate,IS,atr_only
11,8,-13.759571033388056,-1.719946379173507,0.625,M5,moderate,IS,atr_only
12,10,-14.267000377913064,-1.4267000377913064,0.6,M5,moderate,IS,atr_only
13,23,19.996240887976455,0.8694017777381068,0.6086956521739131,M5,moderate,IS,atr_only
14,4,20.35049100148626,5.087622750371565,0.75,M5,moderate,IS,atr_only
17,14,5.535115951115586,0.3953654250796847,0.6428571428571429,M5,moderate,IS,atr_only
18,14,-213.52333916913722,-15.251667083509801,0.35714285714285715,M5,moderate,IS,atr_only
19,12,25.027692687040144,2.0856410572533455,0.5833333333333334,M5,moderate,IS,atr_only
21,2,-1.22630264757845,-0.613151323789225,0.5,M5,moderate,IS,atr_only
0,4,-26.404735652681666,-6.601183913170416,0.25,M5,moderate,IS,adx_only
2,1,-5.719543285354121,-5.719543285354121,0.0,M5,moderate,IS,adx_only
3,6,33523.14206151344,5587.190343585574,0.6666666666666666,M5,moderate,IS,adx_only
5,4,-44.45759960842224,-11.11439990210556,0.25,M5,moderate,IS,adx_only
6,2,6.318278442654446,3.159139221327223,0.5,M5,moderate,IS,adx_only
10,2,-21.376452240165236,-10.688226120082618,0.0,M5,moderate,IS,adx_only
11,3,-6.7106814177532215,-2.2368938059177403,0.3333333333333333,M5,moderate,IS,adx_only
12,5,-94.70710592579508,-18.941421185159015,0.0,M5,moderate,IS,adx_only
13,4,-44.13265833777132,-11.03316458444283,0.25,M5,moderate,IS,adx_only
17,7,-38.5514415356738,-5.507348790810544,0.5714285714285714,M5,moderate,IS,adx_only
18,2,35.73017328259084,17.86508664129542,1.0,M5,moderate,IS,adx_only
19,2,-88.37701688456946,-44.18850844228473,0.0,M5,moderate,IS,adx_only
20,6,-211.85160277513205,-35.30860046252201,0.0,M5,moderate,IS,adx_only
3,10,33.044755138685105,3.3044755138685105,0.6,M5,moderate,IS,volume_atr
4,3,-23.362626815660406,-7.787542271886802,0.0,M5,moderate,IS,volume_atr
5,5,-74.7313342201187,-14.94626684402374,0.0,M5,moderate,IS,volume_atr
6,1,-6.495437258217862,-6.495437258217862,0.0,M5,moderate,IS,volume_atr
7,5,-32.3861827365954,-6.47723654731908,0.0,M5,moderate,IS,volume_atr
8,2,1.5109964739303905,0.7554982369651952,0.5,M5,moderate,IS,volume_atr
9,3,-24.657220685876382,-8.219073561958794,0.0,M5,moderate,IS,volume_atr
10,14,-32.13538107995191,-2.295384362853708,0.35714285714285715,M5,moderate,IS,volume_atr
11,4,-13.480944982970868,-3.370236245742717,0.25,M5,moderate,IS,volume_atr
12,8,-116.64087789819405,-14.580109737274256,0.0,M5,moderate,IS,volume_atr
13,24,-161.41109562022848,-6.72546231750952,0.125,M5,moderate,IS,volume_atr
14,4,-17.349553588878734,-4.337388397219684,0.25,M5,moderate,IS,volume_atr
17,10,-20.708396598288346,-2.0708396598288346,0.6,M5,moderate,IS,volume_atr
18,8,33541.91377319307,4192.7392216491335,0.625,M5,moderate,IS,volume_atr
19,2,-17.92143320388277,-8.960716601941385,0.0,M5,moderate,IS,volume_atr
20,2,-58.224888778486275,-29.112444389243137,0.0,M5,moderate,IS,volume_atr
21,3,-9.202380933766108,-3.067460311255369,0.3333333333333333,M5,moderate,IS,volume_atr
3,10,33.044755138685105,3.3044755138685105,0.6,M5,moderate,IS,adaptive_quality
5,5,-74.7313342201187,-14.94626684402374,0.0,M5,moderate,IS,adaptive_quality
6,1,-6.495437258217862,-6.495437258217862,0.0,M5,moderate,IS,adaptive_quality
7,2,-11.122883717771401,-5.561441858885701,0.0,M5,moderate,IS,adaptive_quality
8,6,-10.91580547345984,-1.8193009122433068,0.3333333333333333,M5,moderate,IS,adaptive_quality
9,7,-54.85729553529836,-7.836756505042623,0.0,M5,moderate,IS,adaptive_quality
10,19,-38.775423765414416,-2.0408117771270744,0.3684210526315789,M5,moderate,IS,adaptive_quality
11,5,-2.522091187256592,-0.5044182374513184,0.4,M5,moderate,IS,adaptive_quality
12,6,-104.05768329389048,-17.34294721564841,0.0,M5,moderate,IS,adaptive_quality
13,28,-178.20179449151055,-6.364349803268234,0.14285714285714285,M5,moderate,IS,adaptive_quality
14,11,-18.55711152081767,-1.687010138256152,0.36363636363636365,M5,moderate,IS,adaptive_quality
17,10,-20.708396598288346,-2.0708396598288346,0.6,M5,moderate,IS,adaptive_quality
18,10,33544.998439520044,3354.4998439520045,0.6,M5,moderate,IS,adaptive_quality
19,6,-33.583040459398035,-5.597173409899672,0.16666666666666666,M5,moderate,IS,adaptive_quality
20,2,-58.224888778486275,-29.112444389243137,0.0,M5,moderate,IS,adaptive_quality
7,2,-11.122883717771401,-5.561441858885701,0.0,M5,moderate,IS,session_plus_adaptive
8,2,1.5109964739303905,0.7554982369651952,0.5,M5,moderate,IS,session_plus_adaptive
9,3,-24.657220685876382,-8.219073561958794,0.0,M5,moderate,IS,session_plus_adaptive
10,14,-75.54455803141536,-5.3960398593868115,0.35714285714285715,M5,moderate,IS,session_plus_adaptive
11,3,-23.49376487659356,-7.83125495886452,0.0,M5,moderate,IS,session_plus_adaptive
12,4,-119.84076352213378,-29.960190880533446,0.0,M5,moderate,IS,session_plus_adaptive
13,20,-237.464423733295,-11.87322118666475,0.05,M5,moderate,IS,session_plus_adaptive
14,3,-6.2684132001913895,-2.089471066730463,0.3333333333333333,M5,moderate,IS,session_plus_adaptive
17,10,-20.708396598288346,-2.0708396598288346,0.6,M5,moderate,IS,session_plus_adaptive
18,7,33552.24687807935,4793.1781254399075,0.7142857142857143,M5,moderate,IS,session_plus_adaptive
19,1,-8.713252590541742,-8.713252590541742,0.0,M5,moderate,IS,session_plus_adaptive
20,2,-58.224888778486275,-29.112444389243137,0.0,M5,moderate,IS,session_plus_adaptive
0,12,-442.5102566966234,-36.875854724718614,0.16666666666666666,M5,moderate,OOS,baseline_all_day
1,188,187.65663984860112,0.9981736162159633,0.4521276595744681,M5,moderate,OOS,baseline_all_day
2,222,13515.228909531816,60.87940950239557,0.44144144144144143,M5,moderate,OOS,baseline_all_day
3,235,466.8972787293751,1.9867969307632982,0.4851063829787234,M5,moderate,OOS,baseline_all_day
4,235,899.4661198895392,3.827515403785273,0.5063829787234042,M5,moderate,OOS,baseline_all_day
5,242,3167.531112270499,13.088971538307847,0.5702479338842975,M5,moderate,OOS,baseline_all_day
6,204,1102.3848219722731,5.403847166530751,0.5245098039215687,M5,moderate,OOS,baseline_all_day
7,217,1000.9383168569184,4.6126189716908685,0.5253456221198156,M5,moderate,OOS,baseline_all_day
8,193,523.0762906791006,2.7102398480782415,0.49222797927461137,M5,moderate,OOS,baseline_all_day
9,195,1259.3772597336374,6.458344921710961,0.5538461538461539,M5,moderate,OOS,baseline_all_day
10,206,825.0450317741161,4.005072969777262,0.5194174757281553,M5,moderate,OOS,baseline_all_day
11,204,884.310007001468,4.334852975497392,0.4803921568627451,M5,moderate,OOS,baseline_all_day
12,202,417.53457412009084,2.0670028421786677,0.48514851485148514,M5,moderate,OOS,baseline_all_day
13,179,711.8951191467477,3.977067704730434,0.5307262569832403,M5,moderate,OOS,baseline_all_day
14,209,432.45349859248563,2.069155495657826,0.4784688995215311,M5,moderate,OOS,baseline_all_day
15,201,552.2768924559568,2.7476462311241634,0.5074626865671642,M5,moderate,OOS,baseline_all_day
16,114,998.0980835251466,8.755246346711813,0.543859649122807,M5,moderate,OOS,baseline_all_day
17,50,296.0185255633223,5.920370511266446,0.48,M5,moderate,OOS,baseline_all_day
18,78,1103.0834745511038,14.142095827578254,0.5897435897435898,M5,moderate,OOS,baseline_all_day
19,162,1062.669350781025,6.5596873505001545,0.5185185185185185,M5,moderate,OOS,baseline_all_day
20,237,2481.081447889501,10.468698092360762,0.5569620253164557,M5,moderate,OOS,baseline_all_day
21,208,-168.91367623631595,-0.8120849819053652,0.4519230769230769,M5,moderate,OOS,baseline_all_day
22,222,-170.07330597534747,-0.7660959728619255,0.47297297297297297,M5,moderate,OOS,baseline_all_day
23,168,-27.659225679344672,-0.16463824809133734,0.4523809523809524,M5,moderate,OOS,baseline_all_day
7,222,13791.163332571696,62.12235735392656,0.5225225225225225,M5,moderate,OOS,session_only
8,196,378.8896050686526,1.933110229942105,0.4897959183673469,M5,moderate,OOS,session_only
9,201,1258.7225706541903,6.26230134653826,0.5472636815920398,M5,moderate,OOS,session_only
10,206,698.9396320475316,3.3929108351821924,0.5145631067961165,M5,moderate,OOS,session_only
11,203,841.8001112320962,4.146798577498011,0.47783251231527096,M5,moderate,OOS,session_only
12,204,647.1722738998415,3.172413107352164,0.4950980392156863,M5,moderate,OOS,session_only
13,177,453.8452987396522,2.5640977329923853,0.5084745762711864,M5,moderate,OOS,session_only
14,211,464.5618081491466,2.201714730564676,0.4786729857819905,M5,moderate,OOS,session_only
15,202,568.3956989987655,2.813840094053295,0.504950495049505,M5,moderate,OOS,session_only
16,116,996.553888370272,8.590981796295448,0.5431034482758621,M5,moderate,OOS,session_only
17,52,339.3718647438254,6.526382014304335,0.4807692307692308,M5,moderate,OOS,session_only
18,79,1132.663727787367,14.33751554161224,0.5949367088607594,M5,moderate,OOS,session_only
19,164,1151.7036037075104,7.022582949436039,0.5182926829268293,M5,moderate,OOS,session_only
20,238,2480.0898858397886,10.420545738822641,0.5546218487394958,M5,moderate,OOS,session_only
0,5,-349.15698185455767,-69.83139637091153,0.0,M5,moderate,OOS,volume_only
1,24,-466.7979782799557,-19.449915761664823,0.20833333333333334,M5,moderate,OOS,volume_only
2,71,13555.737532500516,190.9258807394439,0.4507042253521127,M5,moderate,OOS,volume_only
3,186,-52.93079351599772,-0.2845741586881598,0.45698924731182794,M5,moderate,OOS,volume_only
4,207,796.4376034737415,3.8475246544625197,0.5024154589371981,M5,moderate,OOS,volume_only
5,156,2905.283772188968,18.623613924288257,0.5961538461538461,M5,moderate,OOS,volume_only
6,60,-172.2777053990285,-2.8712950899838083,0.45,M5,moderate,OOS,volume_only
7,81,-12.236037160128035,-0.1510621871620745,0.43209876543209874,M5,moderate,OOS,volume_only
8,127,31.263776779014734,0.24617147070090342,0.44881889763779526,M5,moderate,OOS,volume_only
9,134,974.0510844142318,7.269037943389789,0.5597014925373134,M5,moderate,OOS,volume_only
10,150,322.8491020362253,2.1523273469081685,0.49333333333333335,M5,moderate,OOS,volume_only
11,125,695.6989665765013,5.565591732612011,0.496,M5,moderate,OOS,volume_only
12,104,177.19527932771598,1.7038007627664997,0.46153846153846156,M5,moderate,OOS,volume_only
13,107,64.57873279005071,0.6035395587855207,0.5046728971962616,M5,moderate,OOS,volume_only
14,149,146.33651341935547,0.9821242511366138,0.46308724832214765,M5,moderate,OOS,volume_only
15,178,329.85994044441213,1.853145732833776,0.5,M5,moderate,OOS,volume_only
16,106,849.6587713757162,8.01564878656336,0.5377358490566038,M5,moderate,OOS,volume_only
17,48,289.9840332664098,6.041334026383538,0.4791666666666667,M5,moderate,OOS,volume_only
18,68,912.3407152074833,13.41677522363946,0.5882352941176471,M5,moderate,OOS,volume_only
19,128,837.061020659894,6.539539223905422,0.5234375,M5,moderate,OOS,volume_only
20,172,1561.3257749592958,9.077475435809859,0.5465116279069767,M5,moderate,OOS,volume_only
21,151,-346.64100982932723,-2.2956358266842862,0.45695364238410596,M5,moderate,OOS,volume_only
22,143,-450.9547536979153,-3.153529746139268,0.44755244755244755,M5,moderate,OOS,volume_only
23,20,188.02875105811836,9.401437552905918,0.45,M5,moderate,OOS,volume_only
0,9,-340.1904534917776,-37.798939276864175,0.2222222222222222,M5,moderate,OOS,atr_only
1,101,323.1749729898638,3.199752207820434,0.44554455445544555,M5,moderate,OOS,atr_only
2,128,13601.86581612009,106.2645766884382,0.4609375,M5,moderate,OOS,atr_only
3,195,546.0477474519757,2.800244858728081,0.47692307692307695,M5,moderate,OOS,atr_only
4,229,1028.6729097300304,4.492021439869128,0.5152838427947598,M5,moderate,OOS,atr_only
5,225,3193.6589405390623,14.194039735729167,0.5777777777777777,M5,moderate,OOS,atr_only
6,181,1317.1580731931044,7.27711642648124,0.5469613259668509,M5,moderate,OOS,atr_only
7,159,583.3986184548849,3.6691737009741185,0.5283018867924528,M5,moderate,OOS,atr_only
8,145,-261.4748486666849,-1.8032748183909304,0.45517241379310347,M5,moderate,OOS,atr_only
9,169,1240.834877203497,7.342218208304716,0.5621301775147929,M5,moderate,OOS,atr_only
10,197,669.7960320536004,3.3999798581401035,0.5126903553299492,M5,moderate,OOS,atr_only
11,191,852.772236229348,4.464776105912817,0.47643979057591623,M5,moderate,OOS,atr_only
12,182,221.9087493029656,1.2192788423239866,0.46703296703296704,M5,moderate,OOS,atr_only
13,168,463.70978933719925,2.760177317483329,0.5238095238095238,M5,moderate,OOS,atr_only
14,189,144.4189386072503,0.7641213682923297,0.4603174603174603,M5,moderate,OOS,atr_only
15,191,515.745852405671,2.7002400649511573,0.5130890052356021,M5,moderate,OOS,atr_only
16,114,998.0980835251466,8.755246346711813,0.543859649122807,M5,moderate,OOS,atr_only
17,50,296.0185255633223,5.920370511266446,0.48,M5,moderate,OOS,atr_only
18,77,1071.1093926574813,13.910511592954302,0.5844155844155844,M5,moderate,OOS,atr_only
19,156,1132.0650997188386,7.256827562300248,0.532051282051282,M5,moderate,OOS,atr_only
20,210,2419.907369740804,11.52336842733716,0.5714285714285714,M5,moderate,OOS,atr_only
21,138,-230.58548954677462,-1.670909344541845,0.4420289855072464,M5,moderate,OOS,atr_only
22,126,-483.7508100780633,-3.8392921434766927,0.4365079365079365,M5,moderate,OOS,atr_only
23,49,442.84629166210834,9.03767942167568,0.5510204081632653,M5,moderate,OOS,atr_only
0,12,-442.5102566966234,-36.875854724718614,0.16666666666666666,M5,moderate,OOS,adx_only
1,117,582.0711661837595,4.974967232339825,0.47863247863247865,M5,moderate,OOS,adx_only
2,148,13997.1064499171,94.57504358052095,0.47297297297297297,M5,moderate,OOS,adx_only
3,149,165.112498769995,1.1081375756375504,0.4563758389261745,M5,moderate,OOS,adx_only
4,142,1013.7708779059994,7.139231534549292,0.5140845070422535,M5,moderate,OOS,adx_only
5,175,2814.8699582705467,16.08497119011741,0.5942857142857143,M5,moderate,OOS,adx_only
6,161,966.8427848118972,6.005234688272654,0.5279503105590062,M5,moderate,OOS,adx_only
7,141,306.93556303421246,2.1768479647816488,0.48226950354609927,M5,moderate,OOS,adx_only
8,127,501.16459986476,3.946177951691024,0.5039370078740157,M5,moderate,OOS,adx_only
9,126,982.625141673916,7.79861223550727,0.5793650793650794,M5,moderate,OOS,adx_only
10,154,1300.1261614038049,8.44237767145328,0.5584415584415584,M5,moderate,OOS,adx_only
11,146,879.3654190373582,6.023050815324371,0.4931506849315068,M5,moderate,OOS,adx_only
12,142,697.1283552576824,4.909354614490721,0.5140845070422535,M5,moderate,OOS,adx_only
13,109,400.83435003505656,3.677379358119785,0.5229357798165137,M5,moderate,OOS,adx_only
14,139,1059.4890172459054,7.6222231456539955,0.539568345323741,M5,moderate,OOS,adx_only
15,117,384.33333758202025,3.2849003212138483,0.5299145299145299,M5,moderate,OOS,adx_only
16,54,718.7398376037345,13.30999699266175,0.5925925925925926,M5,moderate,OOS,adx_only
17,22,716.2451310540382,32.55659686609265,0.7272727272727273,M5,moderate,OOS,adx_only
18,51,727.6536579193726,14.267718782732794,0.5882352941176471,M5,moderate,OOS,adx_only
19,121,488.43983619617575,4.036692861125419,0.49586776859504134,M5,moderate,OOS,adx_only
20,162,1368.0608627296351,8.44482014030639,0.5432098765432098,M5,moderate,OOS,adx_only
21,160,-954.8139701908804,-5.967587313693002,0.4,M5,moderate,OOS,adx_only
22,142,-175.9236181156666,-1.2388987191244127,0.45774647887323944,M5,moderate,OOS,adx_only
23,109,307.7541634391582,2.823432692102369,0.47706422018348627,M5,moderate,OOS,adx_only
0,5,-349.15698185455767,-69.83139637091153,0.0,M5,moderate,OOS,volume_atr
1,19,-411.0053623220665,-21.631861174845607,0.21052631578947367,M5,moderate,OOS,volume_atr
2,67,13511.325383179019,201.66157288326895,0.44776119402985076,M5,moderate,OOS,volume_atr
3,167,423.70723953888955,2.5371690990352667,0.46706586826347307,M5,moderate,OOS,volume_atr
4,205,688.0379557486049,3.356282710968804,0.5024390243902439,M5,moderate,OOS,volume_atr
5,152,2988.439295325561,19.660784837668164,0.6052631578947368,M5,moderate,OOS,volume_atr
6,57,-135.87833889635476,-2.383830506953592,0.45614035087719296,M5,moderate,OOS,volume_atr
7,71,108.68711557051938,1.5308044446552025,0.4507042253521127,M5,moderate,OOS,volume_atr
8,103,-532.2577282969814,-5.167550760164868,0.4077669902912621,M5,moderate,OOS,volume_atr
9,118,840.2497985929676,7.120761005025149,0.559322033898305,M5,moderate,OOS,volume_atr
10,147,272.53617675903115,1.853987597000212,0.4897959183673469,M5,moderate,OOS,volume_atr
11,119,677.970539429698,5.697231423778974,0.4957983193277311,M5,moderate,OOS,volume_atr
12,93,105.16232350239989,1.130777672068816,0.44086021505376344,M5,moderate,OOS,volume_atr
13,99,-237.1335550963886,-2.3952884353170565,0.46464646464646464,M5,moderate,OOS,volume_atr
14,143,3.032059667739304,0.021203214459715413,0.4405594405594406,M5,moderate,OOS,volume_atr
15,178,286.70033112742203,1.6106760175697867,0.5,M5,moderate,OOS,volume_atr
16,107,941.6973155334745,8.80090949096705,0.5420560747663551,M5,moderate,OOS,volume_atr
17,50,333.3373724469129,6.666747448938258,0.48,M5,moderate,OOS,volume_atr
18,69,941.9209684437465,13.651028528170238,0.5942028985507246,M5,moderate,OOS,volume_atr
19,129,794.0174420956828,6.155173969733975,0.5193798449612403,M5,moderate,OOS,volume_atr
20,160,1398.8750134458678,8.742968834036674,0.5375,M5,moderate,OOS,volume_atr
21,121,-474.2080786997303,-3.9190750305762836,0.4214876033057851,M5,moderate,OOS,volume_atr
22,93,-544.4888895396434,-5.854719242361758,0.41935483870967744,M5,moderate,OOS,volume_atr
23,12,190.04607696187122,15.837173080155935,0.5833333333333334,M5,moderate,OOS,volume_atr
0,5,-349.15698185455767,-69.83139637091153,0.0,M5,moderate,OOS,adaptive_quality
1,10,-147.22247360598885,-14.722247360598885,0.2,M5,moderate,OOS,adaptive_quality
2,48,13841.476228668153,288.36408809725316,0.4583333333333333,M5,moderate,OOS,adaptive_quality
3,112,189.90662914859968,1.695594903112497,0.42857142857142855,M5,moderate,OOS,adaptive_quality
4,131,807.9562656521648,6.167605081314235,0.4961832061068702,M5,moderate,OOS,adaptive_quality
5,105,2699.7051807092157,25.71147791151634,0.6476190476190476,M5,moderate,OOS,adaptive_quality
6,44,-176.70823789941096,-4.0160963158957035,0.4318181818181818,M5,moderate,OOS,adaptive_quality
7,49,-168.05669105672678,-3.429728388912791,0.3877551020408163,M5,moderate,OOS,adaptive_quality
8,73,-56.794530632632814,-0.7780072689401756,0.4383561643835616,M5,moderate,OOS,adaptive_quality
9,83,450.27937345590544,5.425052692239825,0.5421686746987951,M5,moderate,OOS,adaptive_quality
10,107,846.6609593733574,7.912719246479976,0.5420560747663551,M5,moderate,OOS,adaptive_quality
11,90,627.7291195138423,6.974767994598248,0.5,M5,moderate,OOS,adaptive_quality
12,68,577.6098260505751,8.494262147802575,0.5294117647058824,M5,moderate,OOS,adaptive_quality
13,61,163.24817417342274,2.6761995766134876,0.4918032786885246,M5,moderate,OOS,adaptive_quality
14,95,566.5860147918647,5.964063313598576,0.5157894736842106,M5,moderate,OOS,adaptive_quality
15,110,299.3048455789358,2.7209531416266888,0.5272727272727272,M5,moderate,OOS,adaptive_quality
16,51,654.1326089843096,12.826129587927639,0.5882352941176471,M5,moderate,OOS,adaptive_quality
17,22,753.5639779376288,34.25290808807404,0.7272727272727273,M5,moderate,OOS,adaptive_quality
18,47,607.0945993977421,12.916906370164725,0.574468085106383,M5,moderate,OOS,adaptive_quality
19,92,268.0061256294812,2.9131100611900127,0.4891304347826087,M5,moderate,OOS,adaptive_quality
20,114,1230.516361635082,10.794003172237561,0.5526315789473685,M5,moderate,OOS,adaptive_quality
21,96,-712.3098886204662,-7.419894673129856,0.3958333333333333,M5,moderate,OOS,adaptive_quality
22,59,-268.3291207568709,-4.547951199268998,0.4406779661016949,M5,moderate,OOS,adaptive_quality
23,12,190.04607696187122,15.837173080155935,0.5833333333333334,M5,moderate,OOS,adaptive_quality
7,48,-112.112080790248,-2.3356683497968334,0.4166666666666667,M5,moderate,OOS,session_plus_adaptive
8,71,-32.21059738536496,-0.4536703857093657,0.4507042253521127,M5,moderate,OOS,session_plus_adaptive
9,83,450.27937345590544,5.425052692239825,0.5421686746987951,M5,moderate,OOS,session_plus_adaptive
10,107,846.6609593733574,7.912719246479976,0.5420560747663551,M5,moderate,OOS,session_plus_adaptive
11,90,627.7291195138423,6.974767994598248,0.5,M5,moderate,OOS,session_plus_adaptive
12,68,577.6098260505751,8.494262147802575,0.5294117647058824,M5,moderate,OOS,session_plus_adaptive
13,60,13012.387938806241,216.87313231343737,0.5166666666666667,M5,moderate,OOS,session_plus_adaptive
14,95,566.5860147918647,5.964063313598576,0.5157894736842106,M5,moderate,OOS,session_plus_adaptive
15,110,299.3048455789358,2.7209531416266888,0.5272727272727272,M5,moderate,OOS,session_plus_adaptive
16,51,654.1326089843096,12.826129587927639,0.5882352941176471,M5,moderate,OOS,session_plus_adaptive
17,22,753.5639779376288,34.25290808807404,0.7272727272727273,M5,moderate,OOS,session_plus_adaptive
18,47,607.0945993977421,12.916906370164725,0.574468085106383,M5,moderate,OOS,session_plus_adaptive
19,92,268.0061256294812,2.9131100611900127,0.4891304347826087,M5,moderate,OOS,session_plus_adaptive
20,114,1230.516361635082,10.794003172237561,0.5526315789473685,M5,moderate,OOS,session_plus_adaptive
0,4,-18.658059750159737,-4.664514937539934,0.25,M5,balanced,IS,baseline_all_day
1,1,5.905578070887714,5.905578070887714,1.0,M5,balanced,IS,baseline_all_day
2,16,-76.52244379037711,-4.782652736898569,0.375,M5,balanced,IS,baseline_all_day
3,20,-198.1857468245198,-9.90928734122599,0.25,M5,balanced,IS,baseline_all_day
4,14,-145.72555520825972,-10.408968229161408,0.21428571428571427,M5,balanced,IS,baseline_all_day
5,16,49.25820798499444,3.0786379990621526,0.75,M5,balanced,IS,baseline_all_day
6,9,-1.0162069479429192,-0.1129118831047688,0.5555555555555556,M5,balanced,IS,baseline_all_day
7,13,37.84662543347167,2.911278879497821,0.6923076923076923,M5,balanced,IS,baseline_all_day
8,21,36.63497042739891,1.74452240130471,0.5714285714285714,M5,balanced,IS,baseline_all_day
9,11,-115.06200196958616,-10.460181997235106,0.2727272727272727,M5,balanced,IS,baseline_all_day
10,8,-119.9713700357006,-14.996421254462575,0.125,M5,balanced,IS,baseline_all_day
11,10,44.85373660546884,4.485373660546884,0.7,M5,balanced,IS,baseline_all_day
12,14,34.11042555243057,2.436458968030755,0.6428571428571429,M5,balanced,IS,baseline_all_day
13,28,104.26954547097012,3.7239123382489328,0.7142857142857143,M5,balanced,IS,baseline_all_day
14,6,2.378415904368012,0.396402650728002,0.5,M5,balanced,IS,baseline_all_day
17,14,5.535115951115586,0.3953654250796847,0.6428571428571429,M5,balanced,IS,baseline_all_day
18,18,-330.1463758703221,-18.341465326129008,0.2777777777777778,M5,balanced,IS,baseline_all_day
19,17,99.9534552390378,5.879615014061047,0.7058823529411765,M5,balanced,IS,baseline_all_day
20,14,-30.816396936302226,-2.201171209735873,0.42857142857142855,M5,balanced,IS,baseline_all_day
21,15,50.58090133699352,3.3720600891329013,0.7333333333333333,M5,balanced,IS,baseline_all_day
22,10,26.89421337488966,2.689421337488966,0.7,M5,balanced,IS,baseline_all_day
23,5,12.656545588988592,2.5313091177977185,0.6,M5,balanced,IS,baseline_all_day
7,22,-40.16087356353182,-1.8254942528878102,0.5,M5,balanced,IS,session_only
8,29,30.144484083912175,1.0394649684107646,0.5862068965517241,M5,balanced,IS,session_only
9,16,-106.24840816267351,-6.640525510167095,0.375,M5,balanced,IS,session_only
10,12,-164.62649197719657,-13.718874331433048,0.25,M5,balanced,IS,session_only
11,12,37.02157201889804,3.0851310015748368,0.6666666666666666,M5,balanced,IS,session_only
12,17,64.39310205173115,3.7878295324547735,0.6470588235294118,M5,balanced,IS,session_only
13,32,5.980352158212554,0.18688600494414231,0.625,M5,balanced,IS,session_only
14,15,-65.27536250187495,-4.35169083345833,0.26666666666666666,M5,balanced,IS,session_only
15,2,-41.844283613581865,-20.922141806790933,0.0,M5,balanced,IS,session_only
16,2,11.42892244741688,5.71446122370844,0.5,M5,balanced,IS,session_only
17,14,5.535115951115586,0.3953654250796847,0.6428571428571429,M5,balanced,IS,session_only
18,20,-306.87452275881697,-15.343726137940848,0.3,M5,balanced,IS,session_only
19,19,116.63391618767491,6.138627167772364,0.6842105263157895,M5,balanced,IS,session_only
20,16,-74.9687098206823,-4.685544363792644,0.375,M5,balanced,IS,session_only
3,7,33489.64231640195,4784.23461662885,0.5714285714285714,M5,balanced,IS,volume_only
5,2,-51.499965843277096,-25.749982921638548,0.0,M5,balanced,IS,volume_only
10,1,-10.797604865269932,-10.797604865269932,0.0,M5,balanced,IS,volume_only
11,1,10.01281989362269,10.01281989362269,1.0,M5,balanced,IS,volume_only
12,5,-95.06334200533729,-19.012668401067458,0.0,M5,balanced,IS,volume_only
13,5,-50.5601482883867,-10.11202965767734,0.2,M5,balanced,IS,volume_only
