timeframe,candidate_count,candidate_count_score,positive_label_ratio_proxy,temporal_diversity,regime_diversity,class_balance_proxy,oos_balance_proxy,ml_readiness_score,strategy_name,exit_model,parameter_set_id
M15,12125,1.0,0.5174432989690722,1.0,0.0,0.9327835051546391,0.2184705054768365,0.6261767613885357,trend_pullback,fixed_tp,de6d5bd26bb0
M15,12556,1.0,0.5199107996177127,1.0,0.0,0.9342147180630773,0.21843765162542456,0.6268800153768177,trend_pullback,fixed_tp,a8d9389be11a
M15,10825,1.0,0.5286836027713626,1.0,0.0,0.9296997690531177,0.2167022591884905,0.6276970247905137,trend_pullback,fixed_tp,7b8370974ff7
M15,11757,1.0,0.5451220549459896,1.0,0.0,0.945479288934252,0.21293717115444136,0.632786880002502,trend_pullback,fixed_tp,4aed04037761
M15,23904,1.0,0.4484605087014726,1.0,0.0,0.9623493975903614,0.2511907877518974,0.6217231295416333,trend_pullback,fixed_tp,3f854d0c9048
M15,11478,1.0,0.5522739153162571,1.0,0.0,0.9456351280710926,0.21267828843106182,0.6342017955385746,trend_pullback,fixed_tp,f6bef47e4600
M15,10825,1.0,0.5356120092378753,1.0,0.0,0.9296997690531177,0.2167022591884905,0.6290827060838163,trend_pullback,fixed_tp,0b39b52c6378
M15,14589,1.0,0.5269038316539859,1.0,0.0,0.9434505449311126,0.21828810020876827,0.6296415631017793,trend_pullback,fixed_tp,770b5e9faf4d
M15,14902,1.0,0.5271775600590525,1.0,0.0,0.943363306938666,0.21837952743030006,0.6296969371671554,trend_pullback,fixed_tp,bedf9cfa2255
M15,2449,1.0,0.6627194773376889,1.0,0.0,0.9563086974275214,0.2571868583162218,0.6645682288290993,trend_pullback,fixed_tp_plus_mr,d0e0e5b3e49a
M15,2102,1.0,0.6607992388201712,1.0,0.0,0.9562321598477641,0.25642558278541544,0.6640585091590112,trend_pullback,fixed_tp_plus_mr,84ebd22839a6
M15,1976,1.0,0.6695344129554656,1.0,0.0,0.9595141700404859,0.2522179974651457,0.6656667077169379,trend_pullback,fixed_tp_plus_mr,9815f2b7d7f7
M15,2247,1.0,0.6773475745438362,1.0,0.0,0.9586114819759679,0.25811870100783874,0.6679790423563382,trend_pullback,fixed_tp_plus_mr,95e1fa81b201
M15,1825,1.0,0.6487671232876713,1.0,0.0,0.9534246575342467,0.2551581843191197,0.6610408509355392,trend_pullback,fixed_tp_plus_mr,43cff59d6c97
M15,2533,1.0,0.6687722068693249,1.0,0.0,0.957757599684169,0.2576961271102284,0.6660725003930246,trend_pullback,fixed_tp_plus_mr,dbf9419b4cb1
M15,2533,1.0,0.6774575602052901,1.0,0.0,0.957757599684169,0.2576961271102284,0.6678095710602175,trend_pullback,fixed_tp_plus_mr,0e967e7f68f3
M15,2247,1.0,0.7004895416110369,1.0,0.0,0.9586114819759679,0.25811870100783874,0.6726074357697784,trend_pullback,fixed_tp_plus_mr,e911fa44f426
M15,2449,1.0,0.6704777460187832,1.0,0.0,0.9563086974275214,0.2571868583162218,0.6661198825653181,trend_pullback,fixed_tp_plus_mr,a68dae4ed4a7
M15,2449,1.0,0.6770110249081258,1.0,0.0,0.9563086974275214,0.2571868583162218,0.6674265383431868,trend_pullback,fixed_tp_plus_mr,419cfec41a42
M15,2102,1.0,0.6731684110371076,1.0,0.0,0.9562321598477641,0.25642558278541544,0.6665323436023984,trend_pullback,fixed_tp_plus_mr,f1aef63d9b0f
M15,2247,1.0,0.6822429906542056,1.0,0.0,0.9586114819759679,0.25811870100783874,0.6689581255784122,trend_pullback,fixed_tp_plus_mr,d6b13a7fd4cb
M15,2102,1.0,0.670313986679353,1.0,0.0,0.9562321598477641,0.25642558278541544,0.6659614587308476,trend_pullback,fixed_tp_plus_mr,7034af6b1d32
M15,2102,1.0,0.69267364414843,1.0,0.0,0.9562321598477641,0.25642558278541544,0.6704333902246631,trend_pullback,fixed_tp_plus_mr,f7cdd5f07a07
M15,1976,1.0,0.6821862348178138,1.0,0.0,0.9595141700404859,0.2522179974651457,0.6681970720894076,trend_pullback,fixed_tp_plus_mr,2387061dc43f
M15,2533,1.0,0.690485590209238,1.0,0.0,0.957757599684169,0.2576961271102284,0.6704151770610072,trend_pullback,fixed_tp_plus_mr,0b125ebdec45
M15,2449,1.0,0.6937525520620661,1.0,0.0,0.9563086974275214,0.2571868583162218,0.6707748437739747,trend_pullback,fixed_tp_plus_mr,5ca9da3e3937
M15,1976,1.0,0.6766194331983806,1.0,0.0,0.9595141700404859,0.2522179974651457,0.667083711765521,trend_pullback,fixed_tp_plus_mr,c594fceb006d
M15,1976,1.0,0.6973684210526315,1.0,0.0,0.9595141700404859,0.2522179974651457,0.671233509336371,trend_pullback,fixed_tp_plus_mr,4c1eb52fda53
M15,3383,1.0,0.6237067691398167,1.0,0.0,0.9902453443689034,0.25435669262143124,0.6614316593765136,trend_pullback,fixed_tp_plus_mr,02fecb7740d5
M15,1825,1.0,0.6613698630136986,1.0,0.0,0.9534246575342467,0.2551581843191197,0.6635613988807447,trend_pullback,fixed_tp_plus_mr,f67f79a01434
M15,2102,1.0,0.6750713606089439,1.0,0.0,0.9562321598477641,0.25642558278541544,0.6669129335167658,trend_pullback,fixed_tp_plus_mr,36a1e9057118
M15,3876,1.0,0.6240970072239422,1.0,0.0,0.9855521155830753,0.2551813471502591,0.6609294208547887,trend_pullback,fixed_tp_plus_mr,b85ac34fbb1f
M15,1825,1.0,0.6821917808219178,1.0,0.0,0.9534246575342467,0.2551581843191197,0.6677257824423886,trend_pullback,fixed_tp_plus_mr,6b231161ffde
M15,2247,1.0,0.6844681797952826,1.0,0.0,0.9586114819759679,0.25811870100783874,0.6694031634066275,trend_pullback,fixed_tp_plus_mr,8e0ded88dc71
M15,3209,1.0,0.6167030227485197,1.0,0.0,0.9884699283265814,0.2520483808037456,0.659418350919253,trend_pullback,fixed_tp_plus_mr,7d6cacece9a0
M15,1976,1.0,0.6842105263157895,1.0,0.0,0.9595141700404859,0.2522179974651457,0.6686019303890027,trend_pullback,fixed_tp_plus_mr,aeb20685ff76
M15,1825,1.0,0.6597260273972603,1.0,0.0,0.9534246575342467,0.2551581843191197,0.6632326317574571,trend_pullback,fixed_tp_plus_mr,b3420a1bf71d
M15,1138,1.0,0.6687170474516696,0.9833333333333333,0.0,0.9543057996485063,0.2616407982261641,0.6636353991715345,trend_pullback,fixed_tp_plus_mr,793460ce1cbc
M15,1138,1.0,0.6854130052724078,0.9833333333333333,0.0,0.9543057996485063,0.2616407982261641,0.6669745907356821,trend_pullback,fixed_tp_plus_mr,a0fd8a191fb8
M15,3769,1.0,0.6219156274873971,1.0,0.0,0.9838153356327939,0.254242928452579,0.6600918651102854,trend_pullback,fixed_tp_plus_mr,8bfe9b74b13b
M15,2962,1.0,0.6532748143146523,1.0,0.0,0.9925725860904795,0.25031658927817646,0.667088339168229,trend_pullback,fixed_tp_plus_mr,1cabf4a8ffb5
M15,1825,1.0,0.663013698630137,1.0,0.0,0.9534246575342467,0.2551581843191197,0.6638901660040324,trend_pullback,fixed_tp_plus_mr,8a7f27cb36fd
M15,2533,1.0,0.6802210817212792,1.0,0.0,0.957757599684169,0.2576961271102284,0.6683622753634154,trend_pullback,fixed_tp_plus_mr,d777d01ea0e9
M15,3383,1.0,0.6550399054093999,1.0,0.0,0.9902453443689034,0.25435669262143124,0.6676982866304303,trend_pullback,fixed_tp_plus_mr,d61d04365726
M15,2247,1.0,0.6884735202492211,1.0,0.0,0.9586114819759679,0.25811870100783874,0.6702042314974153,trend_pullback,fixed_tp_plus_mr,d6e9000916cb
M15,3209,1.0,0.6484886257401059,1.0,0.0,0.9884699283265814,0.2520483808037456,0.6657754715175703,trend_pullback,fixed_tp_plus_mr,fc2276a3e745
M15,2102,1.0,0.6807802093244529,1.0,0.0,0.9562321598477641,0.25642558278541544,0.6680547032598676,trend_pullback,fixed_tp_plus_mr,a4c61aefdf1b
M15,1976,1.0,0.6862348178137652,1.0,0.0,0.9595141700404859,0.2522179974651457,0.6690067886885979,trend_pullback,fixed_tp_plus_mr,1076192c2699
M15,2449,1.0,0.6819109840751327,1.0,0.0,0.9563086974275214,0.2571868583162218,0.668406530176588,trend_pullback,fixed_tp_plus_mr,440a897a7be2
M15,2780,1.0,0.6392086330935252,1.0,0.0,0.9899280575539569,0.2533814247069432,0.66433814895784,trend_pullback,fixed_tp_plus_mr,a3d282e729b0
M15,3876,1.0,0.6336429308565531,1.0,0.0,0.9855521155830753,0.2551813471502591,0.6628386055813107,trend_pullback,fixed_tp_plus_mr,7978901446a5
M15,1138,1.0,0.6757469244288224,0.9833333333333333,0.0,0.9543057996485063,0.2616407982261641,0.665041374566965,trend_pullback,fixed_tp_plus_mr,d6af57b8ada9
M15,2780,1.0,0.6223021582733813,1.0,0.0,0.9899280575539569,0.2533814247069432,0.6609568539938113,trend_pullback,fixed_tp_plus_mr,0376958c822a
M15,1278,1.0,0.6885758998435054,0.9833333333333333,0.0,0.9624413145539905,0.2517140058765916,0.6673384780332885,trend_pullback,fixed_tp_plus_mr,5dcf076bdae9
M15,1976,1.0,0.5581983805668016,1.0,0.0,0.9595141700404859,0.2522179974651457,0.6433995012392051,trend_pullback,fixed_tp_plus_mr,c005773f637f
M15,3769,1.0,0.6312019103210401,1.0,0.0,0.9838153356327939,0.254242928452579,0.661949121677014,trend_pullback,fixed_tp_plus_mr,2d97bbda01a1
M15,1278,1.0,0.6596244131455399,0.9833333333333333,0.0,0.9624413145539905,0.2517140058765916,0.6615481806936954,trend_pullback,fixed_tp_plus_mr,fd3eadb81d94
M15,4730,1.0,0.6243128964059197,1.0,0.0,0.970401691331924,0.23530948028205798,0.6557192550232811,trend_pullback,fixed_tp_plus_mr,a2450a1163e5
M15,1825,1.0,0.6690410958904109,1.0,0.0,0.9534246575342467,0.2551581843191197,0.6650956454560872,trend_pullback,fixed_tp_plus_mr,b2b54ad0998b
M15,2622,1.0,0.6155606407322655,1.0,0.0,0.9626239511823036,0.22867853795688847,0.6518075015173319,trend_pullback,fixed_tp_plus_mr,7308946b0abb
M15,3876,1.0,0.6388028895768834,1.0,0.0,0.9855521155830753,0.2551813471502591,0.6638705973253769,trend_pullback,fixed_tp_plus_mr,ed8fbb3e0ece
M15,1916,1.0,0.6200417536534447,1.0,0.0,0.9968684759916493,0.24820846905537458,0.6607698924877425,trend_pullback,fixed_tp_plus_mr,949d0b158c39
M15,4730,1.0,0.6367864693446089,1.0,0.0,0.970401691331924,0.23530948028205798,0.658213969611019,trend_pullback,fixed_tp_plus_mr,197b90822311
M15,3383,1.0,0.6370085722731303,1.0,0.0,0.9902453443689034,0.25435669262143124,0.6640920200031762,trend_pullback,fixed_tp_plus_mr,28073a265d37
M15,3769,1.0,0.653488989121783,1.0,0.0,0.9838153356327939,0.254242928452579,0.6664065374371626,trend_pullback,fixed_tp_plus_mr,1b5547b8cd7e
M15,2962,1.0,0.637407157326131,1.0,0.0,0.9925725860904795,0.25031658927817646,0.6639148077705247,trend_pullback,fixed_tp_plus_mr,62d0dc6be547
M15,5387,1.0,0.6187117133840727,1.0,0.0,0.9723408204937813,0.2344179651695692,0.6547561605263172,trend_pullback,fixed_tp_plus_mr,1656e2ebc011
M15,4416,1.0,0.6123188405797102,1.0,0.0,0.9705615942028984,0.23420905533817776,0.6531793655471034,trend_pullback,fixed_tp_plus_mr,4f9bb86d826d
M15,3876,1.0,0.6535087719298246,1.0,0.0,0.9855521155830753,0.2551813471502591,0.6668117737959651,trend_pullback,fixed_tp_plus_mr,905dd728ae18
M15,3209,1.0,0.6297912122156435,1.0,0.0,0.9884699283265814,0.2520483808037456,0.6620359888126778,trend_pullback,fixed_tp_plus_mr,a7d9fad55366
M15,3769,1.0,0.6365083576545503,1.0,0.0,0.9838153356327939,0.254242928452579,0.6630104111437161,trend_pullback,fixed_tp_plus_mr,7ddbc88705cd
M15,4118,1.0,0.6185041282175814,1.0,0.0,0.9655172413793103,0.22742175856929955,0.6526416756358078,trend_pullback,fixed_tp_plus_mr,3efa32aaee07
M15,3785,1.0,0.6087186261558785,1.0,0.0,0.9706737120211362,0.22730220492866407,0.6514401127736457,trend_pullback,fixed_tp_plus_mr,920158c4b770
M15,2247,1.0,0.6911437472185136,1.0,0.0,0.9586114819759679,0.25811870100783874,0.6707382768912737,trend_pullback,fixed_tp_plus_mr,f8081118c3c4
M15,1138,1.0,0.5456942003514939,0.9833333333333333,0.0,0.9543057996485063,0.2616407982261641,0.6390308297514993,trend_pullback,fixed_tp_plus_mr,f3d0aaf1f16e
M15,1278,1.0,0.6721439749608764,0.9833333333333333,0.0,0.9624413145539905,0.2517140058765916,0.6640520930567626,trend_pullback,fixed_tp_plus_mr,61d4024bf13c
M15,1825,1.0,0.6893150684931507,1.0,0.0,0.9534246575342467,0.2551581843191197,0.6691504399766351,trend_pullback,fixed_tp_plus_mr,41be09c64728
M15,2102,1.0,0.6831588962892483,1.0,0.0,0.9562321598477641,0.25642558278541544,0.6685304406528267,trend_pullback,fixed_tp_plus_mr,5cab575167b7
M15,1976,1.0,0.6887651821862348,1.0,0.0,0.9595141700404859,0.2522179974651457,0.6695128615630918,trend_pullback,fixed_tp_plus_mr,0e3622336cbf
M15,5194,1.0,0.6201386214863304,1.0,0.0,0.9715055833654216,0.23490252020922492,0.6549889398334632,trend_pullback,fixed_tp_plus_mr,00124eac4f47
M15,1138,1.0,0.6827768014059754,0.9833333333333333,0.0,0.9543057996485063,0.2616407982261641,0.6664473499623957,trend_pullback,fixed_tp_plus_mr,065da0462505
M15,1916,1.0,0.6471816283924844,1.0,0.0,0.9968684759916493,0.24820846905537458,0.6661978674355505,trend_pullback,fixed_tp_plus_mr,98b5b9bd17b2
M15,1916,1.0,0.6289144050104384,1.0,0.0,0.9968684759916493,0.24820846905537458,0.6625444227591413,trend_pullback,fixed_tp_plus_mr,a68fafc3c15c
M15,1825,1.0,0.6712328767123288,1.0,0.0,0.9534246575342467,0.2551581843191197,0.6655340016204707,trend_pullback,fixed_tp_plus_mr,7557d52c2ddd
M15,1916,1.0,0.6372651356993737,1.0,0.0,0.9968684759916493,0.24820846905537458,0.6642145688969284,trend_pullback,fixed_tp_plus_mr,0b9b5d5f781b
M15,5387,1.0,0.6309634304807871,1.0,0.0,0.9723408204937813,0.2344179651695692,0.65720650394566,trend_pullback,fixed_tp_plus_mr,36038edcf02a
M15,2622,1.0,0.6209000762776506,1.0,0.0,0.9626239511823036,0.22867853795688847,0.6528753886264089,trend_pullback,fixed_tp_plus_mr,ac5c78244948
M15,1825,1.0,0.6904109589041096,1.0,0.0,0.9534246575342467,0.2551581843191197,0.6693696180588269,trend_pullback,fixed_tp_plus_mr,3d3f5b67bd97
M15,7009,1.0,0.5774004850905978,1.0,0.0,0.9664716792695107,0.23072870939420545,0.645060155317677,trend_pullback,fixed_tp_plus_mr,1d3cd947a2f9
M15,5194,1.0,0.6299576434347324,1.0,0.0,0.9715055833654216,0.23490252020922492,0.6569527442231435,trend_pullback,fixed_tp_plus_mr,c5538ea90a96
M15,1976,1.0,0.7054655870445344,1.0,0.0,0.9595141700404859,0.2522179974651457,0.6728529425347517,trend_pullback,fixed_tp_plus_mr,668e0d9e2a8e
M15,1138,1.0,0.6933216168717048,0.9833333333333333,0.0,0.9543057996485063,0.2616407982261641,0.6685563130555414,trend_pullback,fixed_tp_plus_mr,ce91fc540ecb
M15,1138,1.0,0.7126537785588752,0.9833333333333333,0.0,0.9543057996485063,0.2616407982261641,0.6724227453929756,trend_pullback,fixed_tp_plus_mr,ec0465750319
M15,1278,1.0,0.6737089201877934,0.9833333333333333,0.0,0.9624413145539905,0.2517140058765916,0.6643650821021461,trend_pullback,fixed_tp_plus_mr,b077389d6995
M15,5387,1.0,0.6289214776313347,1.0,0.0,0.9723408204937813,0.2344179651695692,0.6567981133757697,trend_pullback,fixed_tp_plus_mr,12650ede045d
M15,1138,1.0,0.6845342706502636,0.9833333333333333,0.0,0.9543057996485063,0.2616407982261641,0.6667988438112533,trend_pullback,fixed_tp_plus_mr,f2800a9295bd
M15,4730,1.0,0.6325581395348837,1.0,0.0,0.970401691331924,0.23530948028205798,0.6573683036490741,trend_pullback,fixed_tp_plus_mr,2dc4c276bffe
M15,1138,1.0,0.6862917398945518,0.9833333333333333,0.0,0.9543057996485063,0.2616407982261641,0.6671503376601109,trend_pullback,fixed_tp_plus_mr,0b4cf9d2366e
M15,1278,1.0,0.7151799687010955,0.9833333333333333,0.0,0.9624413145539905,0.2517140058765916,0.6726592918048064,trend_pullback,fixed_tp_plus_mr,6b29a558cfff
M15,8141,1.0,0.5764648077631741,1.0,0.0,0.9694140768947304,0.23255109765329296,0.6455877377348384,trend_pullback,fixed_tp_plus_mr,b655ea948ef6
M15,4215,1.0,0.571055753262159,1.0,0.0,0.9731909845788849,0.25745823389021477,0.6488085334227968,trend_pullback,fixed_tp_plus_mr,73920f6fe785
M15,5194,1.0,0.6303427031189834,1.0,0.0,0.9715055833654216,0.23490252020922492,0.6570297561599937,trend_pullback,fixed_tp_plus_mr,90ca794679d5
M15,5387,1.0,0.661221459068127,1.0,0.0,0.9723408204937813,0.2344179651695692,0.663258109663128,trend_pullback,fixed_tp_plus_mr,c0319524a9ba
M15,6617,1.0,0.6103974610850839,1.0,0.0,0.9656944234547378,0.22969708232670508,0.6513882180842333,trend_pullback,fixed_tp_plus_mr,ba81beaa88d4
M15,5194,1.0,0.6646130150173277,1.0,0.0,0.9715055833654216,0.23490252020922492,0.6638838185396626,trend_pullback,fixed_tp_plus_mr,8272b891d976
M15,3012,1.0,0.6118857901726428,1.0,0.0,0.9442231075697212,0.20239520958083831,0.6443699056071125,trend_pullback,fixed_tp_plus_mr,73b9859b99e6
M15,1138,1.0,0.6959578207381371,0.9833333333333333,0.0,0.9543057996485063,0.2616407982261641,0.669083553828828,trend_pullback,fixed_tp_plus_mr,feb16ebe9bcd
M15,7887,1.0,0.5755039939140357,1.0,0.0,0.9712184607582097,0.23272897780556423,0.6456929145673733,trend_pullback,fixed_tp_plus_mr,ed97b52153b8
M15,3785,1.0,0.6219286657859974,1.0,0.0,0.9421400264200792,0.21197566442523214,0.6475030867839962,trend_pullback,fixed_tp_plus_mr,298e2ea8ad4e
M15,7009,1.0,0.6236267655871023,1.0,0.0,0.9664716792695107,0.23072870939420545,0.654305411416978,trend_pullback,fixed_tp_plus_mr,d38d64f9d094
M15,5655,1.0,0.6072502210433245,1.0,0.0,0.9612732095490717,0.2274799218580421,0.6497630139197319,trend_pullback,fixed_tp_plus_mr,38906035b6b8
M15,8141,1.0,0.5891168161159562,1.0,0.0,0.9694140768947304,0.23255109765329296,0.6481181394053948,trend_pullback,fixed_tp_plus_mr,eb552114d2cf
M15,1278,1.0,0.6956181533646323,0.9833333333333333,0.0,0.9624413145539905,0.2517140058765916,0.6687469287375138,trend_pullback,fixed_tp_plus_mr,2d9d5d10ee0d
M15,7887,1.0,0.5869151768733358,1.0,0.0,0.9712184607582097,0.23272897780556423,0.6479751511592333,trend_pullback,fixed_tp_plus_mr,e83ba462c035
M15,3865,1.0,0.6276843467011642,1.0,0.0,0.9552393272962483,0.22348844571066792,0.6523460352912703,trend_pullback,fixed_tp_plus_mr,201c5dba2cd6
M15,4215,1.0,0.5997627520759193,1.0,0.0,0.9731909845788849,0.25745823389021477,0.6545499331855488,trend_pullback,fixed_tp_plus_mr,0ad21e9cb39a
M15,8141,1.0,0.5897309912787126,1.0,0.0,0.9694140768947304,0.23255109765329296,0.648240974437946,trend_pullback,fixed_tp_plus_mr,791dbc2420cb
M15,9319,1.0,0.552419787530851,1.0,0.0,0.9531065564974783,0.23381437839269165,0.6385220977396957,trend_pullback,fixed_tp_plus_mr,400d02ebbe5d
M15,4310,1.0,0.6164733178654292,1.0,0.0,0.9494199535962877,0.2116952488051729,0.6474619439333049,trend_pullback,fixed_tp_plus_mr,3a9088f58440
M15,4310,1.0,0.6292343387470998,1.0,0.0,0.9494199535962877,0.2116952488051729,0.6500141481096391,trend_pullback,fixed_tp_plus_mr,2fdd9e7c4267
M15,9770,1.0,0.5570112589559877,1.0,0.0,0.9533265097236439,0.23514538558786346,0.6396730360879236,trend_pullback,fixed_tp_plus_mr,a5460ead31f8
M15,4155,1.0,0.6192539109506618,1.0,0.0,0.9463297232250301,0.21313868613138687,0.6477710435935949,trend_pullback,fixed_tp_plus_mr,2b40814c00bd
M15,1138,1.0,0.6889279437609842,0.9833333333333333,0.0,0.9543057996485063,0.2616407982261641,0.6676775784333975,trend_pullback,fixed_tp_plus_mr,82c42014a2bf
M15,4155,1.0,0.6283995186522262,1.0,0.0,0.9463297232250301,0.21313868613138687,0.6496001651339077,trend_pullback,fixed_tp_plus_mr,ee6477190ca2
M15,7887,1.0,0.5894509953087359,1.0,0.0,0.9712184607582097,0.23272897780556423,0.6484823148463134,trend_pullback,fixed_tp_plus_mr,399608a2f4c0
M15,8141,1.0,0.6182287188306105,1.0,0.0,0.9694140768947304,0.23255109765329296,0.6539405199483256,trend_pullback,fixed_tp_plus_mr,0b99e4a94d7e
M15,6495,1.0,0.5576597382602001,1.0,0.0,0.9311778290993071,0.20077648363838047,0.6313250945626933,trend_pullback,fixed_tp_plus_mr,b3773515e24f
M15,7183,1.0,0.5556174300431574,1.0,0.0,0.9374912989001809,0.20459500251551233,0.6324364312209855,trend_pullback,fixed_tp_plus_mr,075fa069b30a
M15,7887,1.0,0.6167110434892862,1.0,0.0,0.9712184607582097,0.23272897780556423,0.6539343244824234,trend_pullback,fixed_tp_plus_mr,84f6d559cdd9
M15,7546,1.0,0.5776570368407103,1.0,0.0,0.9387755102040816,0.20543130990415334,0.6371624303843774,trend_pullback,fixed_tp_plus_mr,99f41298e534
M15,7183,1.0,0.5693999721564805,1.0,0.0,0.9374912989001809,0.20459500251551233,0.6351929396436501,trend_pullback,fixed_tp_plus_mr,6da3937ad0da
M15,6113,1.0,0.5504662195321446,1.0,0.0,0.9314575494847048,0.1998037291462218,0.629782435701068,trend_pullback,fixed_tp_plus_mr,6d233fadfc52
M15,7546,1.0,0.5630797773654916,1.0,0.0,0.9387755102040816,0.20543130990415334,0.6342469784893335,trend_pullback,fixed_tp_plus_mr,57e61e234662
M15,6113,1.0,0.5630623261900867,1.0,0.0,0.9314575494847048,0.1998037291462218,0.6323016570326563,trend_pullback,fixed_tp_plus_mr,817ca45e94db
M15,2992,1.0,0.633355614973262,1.0,0.0,0.9391711229946524,0.19345831671320304,0.6465655389508307,trend_pullback,fixed_tp_plus_mr,db6f99722679
M15,11176,1.0,0.5563707945597709,1.0,0.0,0.9633142448103078,0.23724122661352817,0.6413574796255296,trend_pullback,fixed_tp_plus_mr,2a71a8212756
M15,6216,1.0,0.5863899613899614,1.0,0.0,0.9507722007722008,0.20465116279069767,0.640591496812427,trend_pullback,fixed_tp_plus_mr,dc80cef8192b
M15,5375,1.0,0.538046511627907,1.0,0.0,0.9220465116279071,0.20759379914625928,0.6270553489417063,trend_pullback,fixed_tp_plus_mr,224ba07b3c19
M15,4155,1.0,0.6611311672683514,1.0,0.0,0.9463297232250301,0.21313868613138687,0.6561464948571328,trend_pullback,fixed_tp_plus_mr,13a7eb8bad9f
M15,8557,1.0,0.5325464531962136,1.0,0.0,0.9314011920065444,0.20895733257982482,0.6275630693271982,trend_pullback,fixed_tp_plus_mr,3b59155ef344
M15,8887,1.0,0.5644199392370879,1.0,0.0,0.9476763812310116,0.20812941816204458,0.636254857756376,trend_pullback,fixed_tp_plus_mr,1f3842e3c367
M15,6827,1.0,0.5248278892632195,1.0,0.0,0.9225135491431082,0.2154174826419797,0.6256552326204071,trend_pullback,fixed_tp_plus_mr,7d1673db3eb3
M15,7546,1.0,0.5983302411873841,1.0,0.0,0.9387755102040816,0.20543130990415334,0.641297071253712,trend_pullback,fixed_tp_plus_mr,4eaf4745611d
M15,6466,1.0,0.5160841323847819,1.0,0.0,0.9217445097432726,0.21839080459770116,0.6242371236281025,trend_pullback,fixed_tp_plus_mr,8d01bac0b801
M15,8125,1.0,0.5275076923076923,1.0,0.0,0.9307076923076922,0.20835812016656752,0.6263614103326774,trend_pullback,fixed_tp_plus_mr,90c7801661a3
M15,8644,1.0,0.5643220731142989,1.0,0.0,0.9484035168903286,0.20793739519284515,0.6363155514353359,trend_pullback,fixed_tp_plus_mr,6369dbf390e4
M15,10825,1.0,0.517782909930716,1.0,0.0,0.9296997690531177,0.2167022591884905,0.6255168862223844,trend_pullback,fixed_tp_plus_mr,3f60bd8b5512
M15,9523,1.0,0.530295075081382,1.0,0.0,0.9343694214008191,0.2114234830174278,0.6279279506790134,trend_pullback,fixed_tp_plus_mr,dbaa9224c703
M15,8887,1.0,0.5778102846854957,1.0,0.0,0.9476763812310116,0.20812941816204458,0.6389329268460576,trend_pullback,fixed_tp_plus_mr,61cb617ed54e
M15,9921,1.0,0.5363370627960891,1.0,0.0,0.9357927628263281,0.21179919384389886,0.6294062060597518,trend_pullback,fixed_tp_plus_mr,876c2da67c29
M15,8644,1.0,0.5760064784821842,1.0,0.0,0.9484035168903286,0.20793739519284515,0.638652432508913,trend_pullback,fixed_tp_plus_mr,c3f5e247aa65
M15,10356,1.0,0.5141946697566628,1.0,0.0,0.9287369640787948,0.21692126909518214,0.6246876689274291,trend_pullback,fixed_tp_plus_mr,8a59122ed884
M15,6216,1.0,0.6175997425997426,1.0,0.0,0.9507722007722008,0.20465116279069767,0.6468334530543832,trend_pullback,fixed_tp_plus_mr,9c521eedc52b
M15,12125,1.0,0.516701030927835,1.0,0.0,0.9327835051546391,0.2184705054768365,0.6260283077802883,trend_pullback,fixed_tp_plus_mr,de6d5bd26bb0
M15,12556,1.0,0.5196718700223001,1.0,0.0,0.9342147180630773,0.21843765162542456,0.6268322294577352,trend_pullback,fixed_tp_plus_mr,a8d9389be11a
M15,10825,1.0,0.5280369515011547,1.0,0.0,0.9296997690531177,0.2167022591884905,0.6275676945364722,trend_pullback,fixed_tp_plus_mr,7b8370974ff7
M15,8887,1.0,0.5991898278384157,1.0,0.0,0.9476763812310116,0.20812941816204458,0.6432088354766416,trend_pullback,fixed_tp_plus_mr,3fc3c55af5d6
M15,8644,1.0,0.5982184173993521,1.0,0.0,0.9484035168903286,0.20793739519284515,0.6430948202923464,trend_pullback,fixed_tp_plus_mr,2209cd4e534c
M15,10825,1.0,0.5344110854503464,1.0,0.0,0.9296997690531177,0.2167022591884905,0.6288425213263105,trend_pullback,fixed_tp_plus_mr,0b39b52c6378
M15,11757,1.0,0.5441013864080974,1.0,0.0,0.945479288934252,0.21293717115444136,0.6325827462949235,trend_pullback,fixed_tp_plus_mr,4aed04037761
M15,14902,1.0,0.5259025634143069,1.0,0.0,0.943363306938666,0.21837952743030006,0.6294419378382062,trend_pullback,fixed_tp_plus_mr,bedf9cfa2255
M15,14589,1.0,0.5242991294811159,1.0,0.0,0.9434505449311126,0.21828810020876827,0.6291206226672054,trend_pullback,fixed_tp_plus_mr,770b5e9faf4d
M5,8301,1.0,0.4097096735333092,1.0,0.0,0.9950608360438502,0.2488340604784113,0.618526169185001,trend_pullback,fixed_tp,174fefcd3405
M5,8183,1.0,0.4102407430037883,1.0,0.0,0.9954784308933153,0.24816961561928005,0.618595355577647,trend_pullback,fixed_tp,993556b7d221
M5,5429,1.0,0.5249585559034813,1.0,0.0,0.992816356603426,0.2506334945865008,0.6415091888591853,trend_pullback,fixed_tp,b48c49a5c323
M5,8183,1.0,0.5256018575094709,1.0,0.0,0.9954784308933153,0.24816961561928005,0.6416675784787835,trend_pullback,fixed_tp,1ad7fd8c445b
M5,8301,1.0,0.527888206240212,1.0,0.0,0.9950608360438502,0.2488340604784113,0.6421618757263816,trend_pullback,fixed_tp,47af05487a80
